ID;Nombre;IdFutwiz;Enlace;Media;Calidad;Equipo;Liga;Pais;Ritmo;Tiro;Pase;Regate;Defensa;Fisico
6554;mairead fulton;5416;https://www.futwiz.com/en/fc25/player/mairead-fulton/5416;70;silver-nr;Glasgow City FC ;SCO F;Escocia;72;62;66;66;63;63
6555;petra divisova;5286;https://www.futwiz.com/en/fc25/player/petra-divisova/5286;70;silver-nr;Slavia Praha ;;Republica Checa;62;61;69;71;56;65
6556;ronald;5695;https://www.futwiz.com/en/fc25/player/ronald/5695;70;silver;Swansea City ;ENG 2;Brasil;87;62;58;71;33;53
6557;marta carrasco;5152;https://www.futwiz.com/en/fc25/player/marta-carrasco/5152;70;silver-nr;Granada CF ;ESP F;España;62;37;53;50;70;74
6558;madson;5298;https://www.futwiz.com/en/fc25/player/madson/5298;70;silver-nr;Moreirense FC ;POR 1;Brasil;77;65;64;71;20;54
6559;lorena azzaro;5246;https://www.futwiz.com/en/fc25/player/lorena-azzaro/5246;70;silver-nr;Strasbourg ;FRA F;Francia;66;71;57;67;33;63
6560;noemie mouchon;5568;https://www.futwiz.com/en/fc25/player/noemie-mouchon/5568;70;silver-nr;Leicester City ;;Francia;66;69;55;66;34;67
6561;baltasar rodriguez;5842;https://www.futwiz.com/en/fc25/player/baltasar-rodriguez/5842;70;silver-nr;Racing Club ;SUD;Argentina;74;60;68;73;52;48
6562;shae yanez;5863;https://www.futwiz.com/en/fc25/player/shae-yanez/5863;70;silver-nr;Crystal Palace ;;Estados Unidos;70;70;69;70;37;68
6563;thiago fernandez;5435;https://www.futwiz.com/en/fc25/player/thiago-fernandez/5435;70;silver-nr;Velez Sarsfield ;ARG 1;Argentina;80;57;68;74;47;57
6564;kyriani sabbe;5829;https://www.futwiz.com/en/fc25/player/kyriani-sabbe/5829;70;silver-nr;Club Brugge ;BEL 1;Belgica;76;51;68;71;63;58
6565;brenna lovera;5644;https://www.futwiz.com/en/fc25/player/brenna-lovera/5644;70;silver-nr;Glasgow City FC ;SCO F;Estados Unidos;63;70;55;69;48;66
6566;tarciane;5279;https://www.futwiz.com/en/fc25/player/tarciane/5279;70;silver-nr;Houston Dash ;USA F;Brasil;61;38;61;61;70;70
6567;vladyslav kabaev;5510;https://www.futwiz.com/en/fc25/player/vladyslav-kabaev/5510;70;silver-nr;Dynamo Kyiv ;UKR 1;Ucrania;77;61;65;73;33;50
6568;aline allmann;5088;https://www.futwiz.com/en/fc25/player/aline-allmann/5088;70;silver-nr;SGS Essen ;GER F;Alemania;70;67;71;68;39;70
6569;tomas aviles;5049;https://www.futwiz.com/en/fc25/player/tomas-aviles/5049;70;silver-nr;Inter Miami CF ;MLS;Argentina;60;48;58;58;71;70
6570;manu silva;5776;https://www.futwiz.com/en/fc25/player/manu-silva/5776;70;silver-nr;Vitoria SC ;POR 1;Portugal;59;40;59;56;69;76
6571;christian ordonez;5723;https://www.futwiz.com/en/fc25/player/christian-ordonez/5723;70;silver;Velez Sarsfield ;ARG 1;Argentina;83;45;64;67;65;73
6572;santiago longo;5449;https://www.futwiz.com/en/fc25/player/santiago-longo/5449;70;silver-nr;Belgrano ;SUD;Argentina;54;48;65;65;69;74
6573;damian garcia;5407;https://www.futwiz.com/en/fc25/player/damian-garcia/5407;70;silver;Penarol ;LIB;Uruguay;60;61;65;63;71;68
6574;lucas hernandez;5350;https://www.futwiz.com/en/fc25/player/lucas-hernandez/5350;70;silver-nr;Penarol ;LIB;Uruguay;55;52;67;65;70;69
6575;brayan leon;5465;https://www.futwiz.com/en/fc25/player/brayan-leon/5465;70;silver-nr;Indep. Medellin ;SUD;Colombia;80;69;52;67;20;61
6576;george ilenikhena;5529;https://www.futwiz.com/en/fc25/player/george-ilenikhena/5529;70;silver;AS Monaco ;FRA 1;Francia;81;71;56;69;26;61
6577;angelina anderson;5072;https://www.futwiz.com/en/fc25/player/angelina-anderson/5072;70;silver-nr;Angel City FC ;USA F;Estados Unidos;70;68;66;69;36;68
6578;kayla fischer;5429;https://www.futwiz.com/en/fc25/player/kayla-fischer/5429;70;silver-nr;Rac. Louisville ;USA F;Estados Unidos;75;66;67;71;37;52
6579;haley hopkins;5540;https://www.futwiz.com/en/fc25/player/haley-hopkins/5540;70;silver-nr;NC Courage ;USA F;Estados Unidos;71;69;66;68;39;63
6580;penelope hocking;20002;https://www.futwiz.com/en/fc25/player/penelope-hocking/20002;70;silver-nr;Chicago Red Stars ;USA F;Estados Unidos;72;69;67;68;48;66
6581;penelope hocking;18053;https://www.futwiz.com/en/fc25/player/penelope-hocking/18053;70;silver-nr;Bay FC ;USA F;Estados Unidos;72;69;67;68;48;66
6582;reyna reyes;5649;https://www.futwiz.com/en/fc25/player/reyna-reyes/5649;70;silver-nr;Portland Thorns ;USA F;Mexico;63;49;66;67;68;58
6583;emily sams;5820;https://www.futwiz.com/en/fc25/player/emily-sams/5820;70;silver-nr;Orlando Pride ;USA F;Estados Unidos;60;39;58;61;71;68
6584;livia peng;5698;https://www.futwiz.com/en/fc25/player/livia-peng/5698;70;silver-nr;SV Werder Bremen ;GER F;Suiza;72;65;67;74;22;72
6585;nicole payne;5704;https://www.futwiz.com/en/fc25/player/nicole-payne/5704;70;silver-nr;Portland Thorns ;USA F;Nigeria;82;60;60;69;66;62
6586;isabella obaze;5730;https://www.futwiz.com/en/fc25/player/isabella-obaze/5730;70;silver-nr;Portland Thorns ;USA F;Dinamarca;71;46;59;59;71;65
6587;daniela caracas;5154;https://www.futwiz.com/en/fc25/player/daniela-caracas/5154;70;silver-nr;RCD Espanyol ;ESP F;Colombia;69;42;58;64;68;65
6588;zoe burns;5167;https://www.futwiz.com/en/fc25/player/zoe-burns/5167;70;silver-nr;Utah Royals FC ;USA F;Canada;70;44;57;63;68;64
6589;ermal krasniqi;5487;https://www.futwiz.com/en/fc25/player/ermal-krasniqi/5487;70;silver;Sparta Praha ;CZE 1;Kosovo;81;68;61;71;25;61
6590;nahuel furtado;5415;https://www.futwiz.com/en/fc25/player/nahuel-furtado/5415;70;silver-nr;Cerro Largo ;SUD;Uruguay;75;57;56;65;68;60
6591;dejana stefanovic;5755;https://www.futwiz.com/en/fc25/player/dejana-stefanovic/5755;70;silver-nr;Brighton ;;Serbia;65;48;64;64;70;73
6592;lucas barcelos;5231;https://www.futwiz.com/en/fc25/player/lucas-barcelos/5231;70;silver-nr;Daegu FC ;KOR 1;Brasil;76;71;57;71;23;73
6593;santiago rodriguez;18070;https://www.futwiz.com/en/fc25/player/santiago-rodriguez/18070;70;silver-nr;Argentinos Jrs. ;SUD;Argentina;72;72;64;71;32;61
6594;santiago rodriguez;20008;https://www.futwiz.com/en/fc25/player/santiago-rodriguez/20008;70;silver-nr;Instituto ;ARG 1;Argentina;72;72;64;71;32;61
6595;bryan reyna;5848;https://www.futwiz.com/en/fc25/player/bryan-reyna/5848;70;silver;Belgrano ;SUD;Peru;88;65;58;75;30;49
6596;benjamin tahirovic;5939;https://www.futwiz.com/en/fc25/player/benjamin-tahirovic/5939;70;silver-nr;Ajax ;NED 1;Bosnia-H.;54;50;65;68;64;72
6597;lysianne proulx;5671;https://www.futwiz.com/en/fc25/player/lysianne-proulx/5671;70;silver-nr;Bay FC ;USA F;Canada;72;67;74;68;34;69
6598;lucas rosa;5727;https://www.futwiz.com/en/fc25/player/lucas-rosa/5727;70;silver-nr;R. Valladolid CF ;ESP 1;Brasil;73;42;57;60;65;62
6599;cristian gutierrez;5371;https://www.futwiz.com/en/fc25/player/cristian-gutierrez/5371;70;silver-nr;SD Eibar ;ESP 2;España;77;62;68;69;67;56
6600;laia balleste;5238;https://www.futwiz.com/en/fc25/player/laia-balleste/5238;70;silver-nr;RCD Espanyol ;ESP F;España;63;37;55;63;71;69
6601;ane etxezarreta;5446;https://www.futwiz.com/en/fc25/player/ane-etxezarreta/5446;70;silver-nr;Real Sociedad ;ESP F;España;60;42;64;59;72;63
6602;marina marti;5625;https://www.futwiz.com/en/fc25/player/marina-marti/5625;70;silver-nr;Valencia CF ;ESP F;España;71;67;66;71;39;68
6603;cristina cubedo;5312;https://www.futwiz.com/en/fc25/player/cristina-cubedo/5312;70;silver-nr;Levante Badalona ;ESP F;España;54;50;61;62;71;72
6604;ivonne chacon;5340;https://www.futwiz.com/en/fc25/player/ivonne-chacon/5340;70;silver-nr;Levante UD ;ESP F;Colombia;76;72;63;70;40;64
6605;arola aparicio;5067;https://www.futwiz.com/en/fc25/player/arola-aparicio/5067;70;silver-nr;RCD Espanyol ;ESP F;España;75;55;66;69;69;59
6606;nana;5461;https://www.futwiz.com/en/fc25/player/nana/5461;70;silver-nr;Real Betis ;ESP F;España;64;52;65;64;69;72
6607;natalia montilla;5577;https://www.futwiz.com/en/fc25/player/natalia-montilla/5577;70;silver-nr;RCD Espanyol ;ESP F;España;77;71;64;70;66;68
6608;jorne spileers;5758;https://www.futwiz.com/en/fc25/player/jorne-spileers/5758;70;silver;Club Brugge ;BEL 1;Belgica;73;31;58;57;70;71
6609;alisa grincenco;5380;https://www.futwiz.com/en/fc25/player/alisa-grincenco/5380;70;silver;Turbine Potsdam ;GER F;Alemania;67;62;66;71;70;61
6610;elise isolde stenevik;5754;https://www.futwiz.com/en/fc25/player/elise-isolde-stenevik/5754;70;silver-nr;Everton ;;Noruega;72;38;63;65;67;65
6611;gabriel batista;5222;https://www.futwiz.com/en/fc25/player/gabriel-batista/5222;70;silver;Santa Clara ;POR 1;Brasil;69;67;78;71;36;70
6612;deabeas owusu-sekyere;5716;https://www.futwiz.com/en/fc25/player/deabeas-owusu-sekyere/5716;70;silver;Zhejiang Pro ;CHN 1;Holanda;86;63;58;74;25;66
6613;ivan prtajin;5670;https://www.futwiz.com/en/fc25/player/ivan-prtajin/5670;70;silver-nr;Union Berlin ;GER 1;Croacia;64;70;54;64;29;76
6614;bruno almeida;5694;https://www.futwiz.com/en/fc25/player/bruno-almeida/5694;70;silver;Santa Clara ;POR 1;Portugal;78;70;66;70;25;44
6615;kevin ortiz;5721;https://www.futwiz.com/en/fc25/player/kevin-ortiz/5721;70;silver-nr;Rosario Central  ;LIB;Argentina;69;51;61;63;69;73
6616;abel bretones;5180;https://www.futwiz.com/en/fc25/player/abel-bretones/5180;70;silver;CA Osasuna ;ESP 1;España;75;64;66;66;64;78
6617;gabriel silva;5774;https://www.futwiz.com/en/fc25/player/gabriel-silva/5774;70;silver-nr;Santa Clara ;POR 1;Brasil;76;67;64;71;27;58
6618;oliver arblaster;5065;https://www.futwiz.com/en/fc25/player/oliver-arblaster/5065;70;silver-nr;Sheffield Utd ;ENG 2;Inglaterra;65;61;68;70;65;69
6619;adu ares;19996;https://www.futwiz.com/en/fc25/player/adu-ares/19996;70;silver-nr;Athletic Club ;ESP 1;España;85;64;67;73;25;58
6620;adu ares;18061;https://www.futwiz.com/en/fc25/player/adu-ares/18061;70;silver-nr;Real Zaragoza ;ESP 2;España;85;64;67;73;25;58
6621;jobe bellingham;5215;https://www.futwiz.com/en/fc25/player/jobe-bellingham/5215;70;silver;Sunderland ;ENG 2;Inglaterra;67;67;67;72;64;65
6622;miguel nobrega;18076;https://www.futwiz.com/en/fc25/player/miguel-nobrega/18076;70;silver-nr;Piast Gliwice ;POL 1;Portugal;56;36;48;48;71;76
6623;miguel nobrega;20006;https://www.futwiz.com/en/fc25/player/miguel-nobrega/20006;70;silver-nr;Rio Ave FC ;POR 1;Portugal;56;36;48;48;71;76
6624;pedro milans;5589;https://www.futwiz.com/en/fc25/player/pedro-milans/5589;70;silver-nr;Penarol ;LIB;Uruguay;68;47;60;66;66;65
6625;aurele amenda;5075;https://www.futwiz.com/en/fc25/player/aurele-amenda/5075;70;silver;Frankfurt ;GER 1;Suiza;72;27;51;47;67;82
6626;abderrahman rebbach;5650;https://www.futwiz.com/en/fc25/player/abderrahman-rebbach/5650;70;silver-nr;D. Alaves ;ESP 1;Argelia;71;70;66;70;36;68
6627;ibrahim salah;20019;https://www.futwiz.com/en/fc25/player/ibrahim-salah/20019;70;silver-nr;Stade Rennais FC ;FRA 1;Marruecos;73;69;58;72;30;67
6628;ibrahim salah;18067;https://www.futwiz.com/en/fc25/player/ibrahim-salah/18067;70;silver-nr;Stade Brestois 29 ;FRA 1;Marruecos;73;69;58;72;30;67
6629;willum thoìr willumsson;5870;https://www.futwiz.com/en/fc25/player/willum-thoÌr-willumsson/5870;70;silver;Birmingham City ;ENG 3;Islandia;56;68;71;70;53;80
6630;chloe n'gazi;5560;https://www.futwiz.com/en/fc25/player/chloe-ngazi/5560;70;silver-nr;Havre AC ;FRA F;Argelia;71;69;66;74;42;64
6631;enzo tchato;5935;https://www.futwiz.com/en/fc25/player/enzo-tchato/5935;70;silver;Montpellier ;FRA 1;Camerun;82;45;59;65;66;61
6632;agnes beever-jones;5216;https://www.futwiz.com/en/fc25/player/agnes-beever-jones/5216;70;silver-nr;Chelsea ;;Inglaterra;67;68;59;71;36;66
6633;martim neto;18084;https://www.futwiz.com/en/fc25/player/martim-neto/18084;70;silver;Rio Ave FC ;POR 1;Portugal;76;65;67;74;56;63
6634;martim neto;20001;https://www.futwiz.com/en/fc25/player/martim-neto/20001;70;silver;SL Benfica ;POR 1;Portugal;76;65;67;74;56;63
6635;marissa sheva;5782;https://www.futwiz.com/en/fc25/player/marissa-sheva/5782;70;silver-nr;Portland Thorns ;USA F;Rep. Irlanda;74;64;67;70;43;42
6636;leo scienza;5794;https://www.futwiz.com/en/fc25/player/leo-scienza/5794;70;silver-nr;Heidenheim ;GER 1;Brasil;79;66;64;75;29;52
6637;kevin van den kerkhof;5903;https://www.futwiz.com/en/fc25/player/kevin-van-den-kerkhof/5903;70;silver;FC Metz ;FRA 2;Argelia;82;65;64;68;63;74
6638;denis huseinbasic;5534;https://www.futwiz.com/en/fc25/player/denis-huseinbasic/5534;70;silver-nr;1. FC Koln ;GER 2;Bosnia-H.;69;62;64;69;61;71
6639;oussama el azzouzi;5260;https://www.futwiz.com/en/fc25/player/oussama-el-azzouzi/5260;70;silver-nr;Bologna ;ITA 1;Marruecos;55;58;64;66;69;67
6640;del moral;5297;https://www.futwiz.com/en/fc25/player/del-moral/5297;70;silver-nr;R. Oviedo ;ESP 2;España;61;62;65;69;67;67
6641;krystof danek;5305;https://www.futwiz.com/en/fc25/player/krystof-danek/5305;70;silver-nr;Sparta Praha ;CZE 1;Republica Checa;69;61;69;73;26;59
6642;stijn van gassel;5900;https://www.futwiz.com/en/fc25/player/stijn-van-gassel/5900;70;silver-nr;N.E.C. Nijmegen ;NED 1;Holanda;71;68;64;74;44;68
6643;filip stankovic;5757;https://www.futwiz.com/en/fc25/player/filip-stankovic/5757;70;silver;Venezia ;ITA 1;Serbia;69;68;66;75;50;68
6644;derry john murkin;5562;https://www.futwiz.com/en/fc25/player/derry-john-murkin/5562;70;silver;FC Schalke 04 ;GER 2;Inglaterra;87;42;64;66;61;76
6645;fanny hoarau;5547;https://www.futwiz.com/en/fc25/player/fanny-hoarau/5547;70;silver;Strasbourg ;FRA F;Francia;68;56;68;71;69;61
6646;aleksandra zaremba;5857;https://www.futwiz.com/en/fc25/player/aleksandra-zaremba/5857;70;silver-nr;UD Tenerife ;ESP F;España;71;51;68;72;65;68
6647;umut tohumcu;5923;https://www.futwiz.com/en/fc25/player/umut-tohumcu/5923;70;silver-nr;TSG Hoffenheim ;GER 1;Alemania;69;62;68;72;46;53
6648;antonio pergreffi;5692;https://www.futwiz.com/en/fc25/player/antonio-pergreffi/5692;70;silver-nr;Modena ;ITA 2;Italia;49;45;53;54;70;77
6649;danley jean jacques;5523;https://www.futwiz.com/en/fc25/player/danley-jean-jacques/5523;70;silver-nr;Philadelphia ;MLS;Haiti;69;51;65;67;67;74
6650;jeanuel belocian;5214;https://www.futwiz.com/en/fc25/player/jeanuel-belocian/5214;70;silver-nr;Leverkusen ;GER 1;Francia;68;41;64;65;70;69
6651;santiago toloza;5921;https://www.futwiz.com/en/fc25/player/santiago-toloza/5921;70;silver;Independiente ;ARG 1;Argentina;66;69;67;69;49;50
6652;tess boade;5203;https://www.futwiz.com/en/fc25/player/tess-boade/5203;70;silver;Bay FC ;USA F;Estados Unidos;73;67;68;70;44;47
6653;jill janssens;5526;https://www.futwiz.com/en/fc25/player/jill-janssens/5526;70;silver;TSG Hoffenheim ;GER F;Belgica;84;69;66;76;28;50
6654;parker goins;5391;https://www.futwiz.com/en/fc25/player/parker-goins/5391;70;silver-nr;Rac. Louisville ;USA F;Estados Unidos;58;71;59;68;39;55
6655;hillary beall;5219;https://www.futwiz.com/en/fc25/player/hillary-beall/5219;70;silver-nr;San Diego Wave ;USA F;Estados Unidos;68;70;69;71;43;69
6656;tiago orobo;5928;https://www.futwiz.com/en/fc25/player/tiago-orobo/5928;70;silver-nr;Jeonbuk Hyundai ;KOR 1;Brasil;78;71;51;65;26;76
6657;lewin blum;5204;https://www.futwiz.com/en/fc25/player/lewin-blum/5204;70;silver;BSC Young Boys ;SUI 1;Suiza;74;27;64;69;65;66
6658;mary alice vignola;5888;https://www.futwiz.com/en/fc25/player/mary-alice-vignola/5888;70;silver-nr;Angel City FC ;USA F;Estados Unidos;66;53;60;65;70;74
6659;cameron tucker;5912;https://www.futwiz.com/en/fc25/player/cameron-tucker/5912;70;silver-nr;Utah Royals FC ;USA F;Estados Unidos;70;64;67;68;48;65
6660;elizabeth eddy;5270;https://www.futwiz.com/en/fc25/player/elizabeth-eddy/5270;70;silver-nr;Angel City FC ;USA F;Estados Unidos;62;54;65;67;71;65
6661;frankie tagliaferri;5940;https://www.futwiz.com/en/fc25/player/frankie-tagliaferri/5940;70;silver-nr;Utah Royals FC ;USA F;Estados Unidos;63;68;67;71;63;53
6662;alyssa malonson;5631;https://www.futwiz.com/en/fc25/player/alyssa-malonson/5631;70;silver-nr;Bay FC ;USA F;Estados Unidos;60;49;64;68;69;49
6663;yolanda aguirre;5104;https://www.futwiz.com/en/fc25/player/yolanda-aguirre/5104;70;silver-nr;Sevilla FC ;ESP F;España;70;67;68;70;49;71
6664;noa selimhodzic;5790;https://www.futwiz.com/en/fc25/player/noa-selimhodzic/5790;70;silver-nr;Turbine Potsdam ;GER F;Israel;54;60;65;73;69;66
6665;irena kuznezov;5480;https://www.futwiz.com/en/fc25/player/irena-kuznezov/5480;70;silver-nr;Turbine Potsdam ;GER F;Israel;60;44;62;64;72;66
6666;leandro lozano;5642;https://www.futwiz.com/en/fc25/player/leandro-lozano/5642;70;silver-nr;Nacional ;LIB;Uruguay;78;56;63;66;65;69
6667;diane caldwell;5161;https://www.futwiz.com/en/fc25/player/diane-caldwell/5161;70;silver-nr;FC Zurich ;;Rep. Irlanda;44;42;60;62;72;65
6668;andres gomez;5389;https://www.futwiz.com/en/fc25/player/andres-gomez/5389;70;silver-nr;Stade Rennais FC ;FRA 1;Colombia;78;66;63;72;32;58
6669;oscar cortes;5321;https://www.futwiz.com/en/fc25/player/oscar-cortes/5321;70;silver-nr;Rangers ;SPFL;Colombia;78;66;66;72;48;54
6670;daniel mosquera;5569;https://www.futwiz.com/en/fc25/player/daniel-mosquera/5569;70;silver-nr;Hellas Verona ;ITA 1;Colombia;70;70;52;67;28;78
6671;anna aehling;5107;https://www.futwiz.com/en/fc25/player/anna-aehling/5107;70;silver;Frankfurt ;GER F;Alemania;72;42;60;58;68;70
6672;patrick schulte;5797;https://www.futwiz.com/en/fc25/player/patrick-schulte/5797;70;silver-nr;Columbus Crew ;MLS;Estados Unidos;69;65;75;71;21;68
6673;aaron ramsey;5653;https://www.futwiz.com/en/fc25/player/aaron-ramsey/5653;70;silver-nr;Burnley ;ENG 2;Inglaterra;73;63;67;72;50;60
6674;seiya maikuma;5635;https://www.futwiz.com/en/fc25/player/seiya-maikuma/5635;70;silver-nr;AZ ;NED 1;Japon;74;60;64;67;65;67
6675;gerard yepes;5862;https://www.futwiz.com/en/fc25/player/gerard-yepes/5862;70;silver-nr;Sampdoria ;ITA 2;España;63;55;67;69;68;50
6676;pubill;5669;https://www.futwiz.com/en/fc25/player/pubill/5669;70;silver;UD Almeria ;ESP 2;España;78;56;62;67;64;78
6677;manon uffren;5909;https://www.futwiz.com/en/fc25/player/manon-uffren/5909;70;silver-nr;FC Nantes ;FRA F;Francia;37;49;61;64;66;69
6678;kelly gago;5414;https://www.futwiz.com/en/fc25/player/kelly-gago/5414;70;silver-nr;FC Nantes ;FRA F;Francia;77;65;66;71;31;64
6679;emily burns;5168;https://www.futwiz.com/en/fc25/player/emily-burns/5168;70;silver-nr;FC Nantes ;FRA F;Canada;69;67;66;74;43;68
6680;morgane nicoli;5745;https://www.futwiz.com/en/fc25/player/morgane-nicoli/5745;70;silver-nr;Levante Badalona ;ESP F;Francia;49;37;53;59;69;71
6681;wang yanwen;5878;https://www.futwiz.com/en/fc25/player/wang-yanwen/5878;70;silver-nr; ;FRA F;RP China;73;63;67;66;32;58
6682;roony bardghji;5230;https://www.futwiz.com/en/fc25/player/roony-bardghji/5230;70;silver-nr;F.C. Kobenhavn ;DEN 1;Suecia;75;68;63;74;30;53
6683;janou levels;5464;https://www.futwiz.com/en/fc25/player/janou-levels/5464;70;silver;Leverkusen ;GER F;Holanda;76;32;62;66;65;50
6684;caitlin dijkstra;20444;https://www.futwiz.com/en/fc25/player/caitlin-dijkstra/20444;70;silver-nr;VfL Wolfsburg ;GER F;Holanda;60;30;53;47;70;68
6685;victoria krug;5485;https://www.futwiz.com/en/fc25/player/victoria-krug/5485;70;silver-nr;RB Leipzig ;GER F;Alemania;60;36;51;54;71;70
6686;frederike kempe;5496;https://www.futwiz.com/en/fc25/player/frederike-kempe/5496;70;silver-nr;RB Leipzig ;GER F;Alemania;59;43;55;53;71;69
6687;barbara brecht;5183;https://www.futwiz.com/en/fc25/player/barbara-brecht/5183;70;silver-nr;RB Leipzig ;GER F;Alemania;61;65;70;69;60;73
6688;josefine schaller;5802;https://www.futwiz.com/en/fc25/player/josefine-schaller/5802;70;silver;RB Leipzig ;GER F;Alemania;65;38;56;59;71;64
6689;kit graham;5383;https://www.futwiz.com/en/fc25/player/kit-graham/5383;70;silver;Spurs ;;Inglaterra;52;64;66;75;39;68
6690;lisa gora;5384;https://www.futwiz.com/en/fc25/player/lisa-gora/5384;70;silver-nr;Carl Zeiss Jena ;GER F;Alemania;69;53;66;66;69;58
6691;anja heuschkel;5349;https://www.futwiz.com/en/fc25/player/anja-heuschkel/5349;70;silver-nr;Carl Zeiss Jena ;GER F;Alemania;62;61;60;67;71;68
6692;lena pauels;5707;https://www.futwiz.com/en/fc25/player/lena-pauels/5707;70;silver-nr;SL Benfica ;;Alemania;71;69;68;71;31;70
6693;laura donhauser;5281;https://www.futwiz.com/en/fc25/player/laura-donhauser/5281;70;silver-nr;1. FC Koln ;GER F;Alemania;75;47;57;66;69;53
6694;nia szenk;5943;https://www.futwiz.com/en/fc25/player/nia-szenk/5943;70;silver-nr;SC Freiburg ;GER F;Alemania;71;57;60;66;68;64
6695;sophie weidauer;5877;https://www.futwiz.com/en/fc25/player/sophie-weidauer/5877;70;silver-nr;SV Werder Bremen ;GER F;Alemania;69;65;64;69;53;67
6696;sofie zdebel;5855;https://www.futwiz.com/en/fc25/player/sofie-zdebel/5855;70;silver-nr;Leverkusen ;GER F;Alemania;65;59;63;68;65;65
6697;chiara bucher;5171;https://www.futwiz.com/en/fc25/player/chiara-bucher/5171;70;silver-nr;FC Zurich ;;Alemania;71;68;66;67;45;50
6698;loum tchaouna;5936;https://www.futwiz.com/en/fc25/player/loum-tchaouna/5936;70;silver-nr;Latium ;ITA 1;Francia;75;72;63;71;37;59
6699;jairo concha;5323;https://www.futwiz.com/en/fc25/player/jairo-concha/5323;70;silver-nr;Universitario ;LIB;Peru;70;69;67;70;60;66
6700;alisson safira;5701;https://www.futwiz.com/en/fc25/player/alisson-safira/5701;70;silver-nr;Santa Clara ;POR 1;Brasil;66;72;52;66;25;65
6701;james mcatee;5609;https://www.futwiz.com/en/fc25/player/james-mcatee/5609;70;silver-nr;Manchester City ;ENG 1;Inglaterra;70;64;67;73;41;60
6702;daniel penha;5277;https://www.futwiz.com/en/fc25/player/daniel-penha/5277;70;silver-nr;Nacional ;POR 1;Brasil;70;66;71;73;33;60
6703;felipe pena biafore;5699;https://www.futwiz.com/en/fc25/player/felipe-pena-biafore/5699;70;silver;Lanus ;SUD;Argentina;69;58;66;64;70;71
6704;rayyan baniya;20013;https://www.futwiz.com/en/fc25/player/rayyan-baniya/20013;70;silver-nr;Trabzonspor ;TUR 1;Turquia;65;31;43;53;70;77
6705;rayyan baniya;18060;https://www.futwiz.com/en/fc25/player/rayyan-baniya/18060;70;silver-nr;Palermo ;ITA 2;Turquia;65;31;43;53;70;77
6706;diego garcia;5406;https://www.futwiz.com/en/fc25/player/diego-garcia/5406;70;silver-nr;CD Leganes ;ESP 1;España;75;70;51;67;23;57
6707;jens castrop;5344;https://www.futwiz.com/en/fc25/player/jens-castrop/5344;70;silver;1. FC Nurnberg ;GER 2;Alemania;81;53;66;74;62;69
6708;pablo ibanez;5530;https://www.futwiz.com/en/fc25/player/pablo-ibanez/5530;70;silver-nr;CA Osasuna ;ESP 1;España;57;59;66;67;64;57
6709;david brekalo;5181;https://www.futwiz.com/en/fc25/player/david-brekalo/5181;70;silver;Orlando City ;MLS;Eslovenia;73;27;48;61;69;81
6710;samuel edozie;18052;https://www.futwiz.com/en/fc25/player/samuel-edozie/18052;70;silver-nr;RSC Anderlecht ;BEL 1;Inglaterra;81;61;63;73;28;52
6711;samuel edozie;20010;https://www.futwiz.com/en/fc25/player/samuel-edozie/20010;70;silver-nr;Southampton ;ENG 1;Inglaterra;81;61;63;73;28;52
6712;alieu fadera;5444;https://www.futwiz.com/en/fc25/player/alieu-fadera/5444;70;silver-nr;Como ;ITA 1;Gambia;82;64;62;74;57;71
6713;alex paulsen;5706;https://www.futwiz.com/en/fc25/player/alex-paulsen/5706;70;silver-nr;AFC Bournemouth ;ENG 1;N. Zelanda;68;65;70;73;49;64
6714;alex paulsen;20024;https://www.futwiz.com/en/fc25/player/alex-paulsen/20024;70;silver-nr;Auckland FC ;AUS 1;N. Zelanda;68;65;70;73;49;64
6715;giorgio altare;5085;https://www.futwiz.com/en/fc25/player/giorgio-altare/5085;70;silver-nr;Venezia ;ITA 1;Italia;57;39;47;50;71;77
6716;agustin sandez;5814;https://www.futwiz.com/en/fc25/player/agustin-sandez/5814;70;silver;Rosario Central  ;LIB;Argentina;75;42;56;62;67;79
6717;bruno leyes;5463;https://www.futwiz.com/en/fc25/player/bruno-leyes/5463;70;silver-nr;Godoy Cruz ;ARG 1;Argentina;73;52;62;69;64;77
6718;mohamed kaba;5511;https://www.futwiz.com/en/fc25/player/mohamed-kaba/5511;70;silver-nr;Lecce ;ITA 1;Francia;61;52;58;64;66;77
6719;alan minda;5587;https://www.futwiz.com/en/fc25/player/alan-minda/5587;70;silver-nr;Cercle Brugge ;BEL 1;Ecuador;84;66;63;72;51;55
6720;stjepan loncar;20000;https://www.futwiz.com/en/fc25/player/stjepan-loncar/20000;70;silver-nr;Ferencvarosi TC ;HUN 1;Bosnia-H.;56;66;67;68;65;72
6721;stjepan loncar;18078;https://www.futwiz.com/en/fc25/player/stjepan-loncar/18078;70;silver-nr;Lech Poznan ;POL 1;Bosnia-H.;56;66;67;68;65;72
6722;alejandro martinez;5622;https://www.futwiz.com/en/fc25/player/alejandro-martinez/5622;70;silver-nr;Talleres ;LIB;Argentina;83;68;59;74;33;63
6723;milutin osmajic;5718;https://www.futwiz.com/en/fc25/player/milutin-osmajic/5718;70;silver;Preston ;ENG 2;Montenegro;78;72;56;62;37;77
6724;williot swedberg;5946;https://www.futwiz.com/en/fc25/player/williot-swedberg/5946;70;silver-nr;RC Celta ;ESP 1;Suecia;71;68;66;71;59;60
