ID,Nombre,IdFutwiz,Enlace,Media,Calidad,Equipo,Liga,Pais,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
12162,holger badstuber,10474,https://www.futwiz.com/en/fifa22/player/holger-badstuber/10474,67,silver-nr,FC Luzern,CHE 1,Alemania,33,48,61,49,69,65
12163,gary mackay-steven,10475,https://www.futwiz.com/en/fifa22/player/gary-mackay-steven/10475,67,silver,Heart of Midlothian,SCO 1,Escocia,83,61,61,71,36,56
12164,luis miranda,10476,https://www.futwiz.com/en/fifa22/player/luis-miranda/10476,67,sudamericana,Club Deportes Tolima,ARG 1,Colombia,77,57,57,68,27,56
12165,kazunari ichimi,10477,https://www.futwiz.com/en/fifa22/player/kazunari-ichimi/10477,67,silver-nr,Tokushima Vortis,JPN 1,Japon,75,65,52,65,32,74
12166,nikolai laursen,10478,https://www.futwiz.com/en/fifa22/player/nikolai-laursen/10478,67,silver-nr,Heracles Almelo,NED 1,Dinamarca,76,64,66,69,36,55
12167,michael zullo,10479,https://www.futwiz.com/en/fifa22/player/michael-zullo/10479,67,silver-nr,Sydney FC,AUS 1,Australia,68,51,62,68,62,71
12168,marco schuster,10480,https://www.futwiz.com/en/fifa22/player/marco-schuster/10480,67,silver-nr,SC Paderborn 07,GER 3,Alemania,66,53,59,66,63,72
12169,troels klove,10481,https://www.futwiz.com/en/fifa22/player/troels-klove/10481,67,silver-nr,Odense Boldklub,DEN 1,Dinamarca,76,62,64,70,58,65
12170,luka zarandia,10482,https://www.futwiz.com/en/fifa22/player/luka-zarandia/10482,67,silver-nr,Zulte Waregem,BEL 1,Georgia,84,61,58,73,39,61
12171,manuel thurnwald,10483,https://www.futwiz.com/en/fifa22/player/manuel-thurnwald/10483,67,silver-nr,Altach,AUT 1,Austria,82,50,59,70,59,62
12172,gwion edwards,10484,https://www.futwiz.com/en/fifa22/player/gwion-edwards/10484,67,silver-nr,Wigan Athletic,ENG 4,Gales,80,61,63,67,52,56
12173,abdoulie sanyang,10485,https://www.futwiz.com/en/fifa22/player/abdoulie-sanyang/10485,67,silver-nr,Beerschot,BEL 1,Gambia,84,60,56,74,40,56
12174,jiloan hamad,10486,https://www.futwiz.com/en/fifa22/player/jiloan-hamad/10486,67,silver-nr,Arebro SK,SWE 1,Iraq,73,64,64,67,47,65
12175,ramon martinez,10487,https://www.futwiz.com/en/fifa22/player/ramon-martinez/10487,67,sudamericana,Club Libertad,ARG 1,Paraguay,64,56,57,62,66,71
12176,matt ingram,10488,https://www.futwiz.com/en/fifa22/player/matt-ingram/10488,67,silver-nr,Hull City,ENG 2,Inglaterra,72,65,67,70,36,65
12177,alex collado,10489,https://www.futwiz.com/en/fifa22/player/alex-collado/10489,67,silver,FC Barcelona,ESP 1,España,63,65,70,69,56,39
12178,joselu,10490,https://www.futwiz.com/en/fifa22/player/joselu/10490,67,silver-nr,CD Lugo,ESP 2,España,80,67,60,65,42,77
12179,marco komenda,10491,https://www.futwiz.com/en/fifa22/player/marco-komenda/10491,67,silver-nr,Holstein Kiel,GER 3,Alemania,75,39,52,59,67,73
12180,joe lumley,10492,https://www.futwiz.com/en/fifa22/player/joe-lumley/10492,67,silver-nr,Middlesbrough,ENG 2,Inglaterra,68,66,69,67,44,64
12181,gustavo ferrareis,10493,https://www.futwiz.com/en/fifa22/player/gustavo-ferrareis/10493,67,silver-nr,Puebla,MEX 1,Brasil,69,61,62,69,46,58
12182,cheikh sabaly,10494,https://www.futwiz.com/en/fifa22/player/cheikh-sabaly/10494,67,silver-nr,FC Metz,FRA 1,Senegal,81,58,60,70,18,40
12183,kevin castaneda,10495,https://www.futwiz.com/en/fifa22/player/kevin-castaneda/10495,67,silver,Toluca,MEX 1,Mexico,71,73,65,69,32,62
12184,alex mighten,10496,https://www.futwiz.com/en/fifa22/player/alex-mighten/10496,67,silver-nr,Nottingham Forest,ENG 2,Inglaterra,85,55,56,73,27,46
12185,luke amos,10497,https://www.futwiz.com/en/fifa22/player/luke-amos/10497,67,silver-nr,Queens Park Rangers,ENG 2,Inglaterra,58,51,65,66,63,62
12186,tom lacoux,10498,https://www.futwiz.com/en/fifa22/player/tom-lacoux/10498,67,silver-nr,Girondins de Bordeaux,FRA 1,Francia,67,47,67,67,64,59
12187,bartosz slisz,10499,https://www.futwiz.com/en/fifa22/player/bartosz-slisz/10499,67,silver-nr,Legia Warszawa,POL 1,Polonia,69,54,62,65,64,73
12188,krzysztof maczynski,10500,https://www.futwiz.com/en/fifa22/player/krzysztof-maczynski/10500,67,silver-nr,AlAsk WrocAaw,POL 1,Polonia,58,53,67,67,63,66
12189,niki maenpaa,10501,https://www.futwiz.com/en/fifa22/player/niki-maenpaa/10501,67,silver-nr,Venezia,ITA 1,Finlandia,68,68,62,65,36,66
12190,stephan zwierschitz,10502,https://www.futwiz.com/en/fifa22/player/stephan-zwierschitz/10502,67,silver-nr,Admira Wacker,AUT 1,Austria,68,49,58,59,66,71
12191,roberto de la rosa,10503,https://www.futwiz.com/en/fifa22/player/roberto-de-la-rosa/10503,67,silver-nr,Pachuca,MEX 1,Mexico,70,67,54,64,18,63
12192,ali al hassan,10504,https://www.futwiz.com/en/fifa22/player/ali-al-hassan/10504,67,silver-nr,Al Nassr,SAU 1,Arabia S.,68,51,61,64,61,70
12193,ryosuke yamanaka,10505,https://www.futwiz.com/en/fifa22/player/ryosuke-yamanaka/10505,67,silver-nr,Urawa Reds,JPN 1,Japon,75,51,69,67,60,70
12194,alvaro vazquez,10506,https://www.futwiz.com/en/fifa22/player/alvaro-vazquez/10506,67,silver-nr,Kerala Blasters FC,IND 1,España,72,69,60,66,41,68
12195,danilo wiebe,10507,https://www.futwiz.com/en/fifa22/player/danilo-wiebe/10507,67,silver-nr,Eintracht Braunschweig,GER 3,Alemania,58,43,63,64,66,72
12196,godfried roemeratoe,10508,https://www.futwiz.com/en/fifa22/player/godfried-roemeratoe/10508,67,silver-nr,Willem II,NED 1,Holanda,70,44,59,64,66,73
12197,charles abi,10509,https://www.futwiz.com/en/fifa22/player/charles-abi/10509,67,silver-nr,En Avant Guingamp,FRA 2,Francia,77,64,59,67,28,63
12198,fatih aksoy,10510,https://www.futwiz.com/en/fifa22/player/fatih-aksoy/10510,67,silver-nr,Alanyaspor,TUR 1,Turquia,34,42,54,60,70,70
12199,yuta nakayama,10511,https://www.futwiz.com/en/fifa22/player/yuta-nakayama/10511,67,silver-nr,PEC Zwolle,NED 1,Japon,76,45,59,64,65,72
12200,che nunnely,10512,https://www.futwiz.com/en/fifa22/player/che-nunnely/10512,67,silver,Willem II,NED 1,Holanda,91,57,56,71,25,59
12201,yaw ackah,10513,https://www.futwiz.com/en/fifa22/player/yaw-ackah/10513,67,silver-nr,Kayserispor,TUR 1,Ghana,70,45,55,68,66,62
12202,yannick thoelen,10514,https://www.futwiz.com/en/fifa22/player/yannick-thoelen/10514,67,silver-nr,KV Mechelen,BEL 1,Belgica,65,69,64,66,38,69
12203,iebe swers,10515,https://www.futwiz.com/en/fifa22/player/iebe-swers/10515,67,silver,KV Mechelen,BEL 1,Belgica,87,52,62,68,57,65
12204,koki machida,10516,https://www.futwiz.com/en/fifa22/player/koki-machida/10516,67,silver,Kashima Antlers,JPN 1,Japon,82,28,49,47,66,77
12205,nils roseler,10517,https://www.futwiz.com/en/fifa22/player/nils-roseler/10517,67,silver-nr,FC Ingolstadt 04,GER 3,Alemania,63,35,53,56,67,71
12206,sidy sarr,10518,https://www.futwiz.com/en/fifa22/player/sidy-sarr/10518,67,silver,NA(r)mes Olympique,FRA 2,Senegal,58,61,61,61,64,84
12207,ernesto,10519,https://www.futwiz.com/en/fifa22/player/ernesto/10519,67,silver-nr,Burgos CF,ESP 2,España,77,64,62,67,29,56
12208,callum camps,10520,https://www.futwiz.com/en/fifa22/player/callum-camps/10520,67,silver-nr,Fleetwood Town,ENG 4,Irlanda N.,72,66,65,67,59,69
12209,kelvin yeboah,10521,https://www.futwiz.com/en/fifa22/player/kelvin-yeboah/10521,67,silver,Sturm Graz,AUT 1,Ghana,91,65,56,68,23,63
12210,bilal hussein,10522,https://www.futwiz.com/en/fifa22/player/bilal-hussein/10522,67,silver-nr,AIK,SWE 1,Suecia,67,56,67,69,56,63
12211,fernando guerrero,10523,https://www.futwiz.com/en/fifa22/player/fernando-guerrero/10523,67,libertadores,Independiente del Valle,CON1,Ecuador,84,58,59,68,51,54
12212,stefano beltrame,10524,https://www.futwiz.com/en/fifa22/player/stefano-beltrame/10524,67,silver-nr,MarAtimo,POR 1,Italia,79,63,66,73,26,60
12213,aimen moueffek,10525,https://www.futwiz.com/en/fifa22/player/aimen-moueffek/10525,67,silver-nr,AS Saint-Atienne,FRA 1,Francia,67,55,64,70,66,61
12214,jeremy le douaron,10526,https://www.futwiz.com/en/fifa22/player/jeremy-le-douaron/10526,67,silver,Stade Brestois 29,FRA 1,Francia,73,56,60,62,49,74
12215,bram van polen,10527,https://www.futwiz.com/en/fifa22/player/bram-van-polen/10527,67,silver,PEC Zwolle,NED 1,Holanda,60,50,61,66,66,68
12216,jamie lindsay,10528,https://www.futwiz.com/en/fifa22/player/jamie-lindsay/10528,67,silver-nr,Rotherham United,ENG 4,Escocia,61,60,64,68,64,68
12217,vujadin savic,10529,https://www.futwiz.com/en/fifa22/player/vujadin-savic/10529,67,silver-nr,Apoel FC,CYP 1,Serbia,49,30,47,52,67,72
12218,steve seddon,10530,https://www.futwiz.com/en/fifa22/player/steve-seddon/10530,67,silver-nr,Oxford United,ENG 4,Inglaterra,77,50,65,66,59,62
"12219,blas riveros,10531,https://www.futwiz.com/en/fifa22/player/blas-riveros/10531,67,silver-nr,""BrA,ndby IF"",DEN 1,Paraguay,79,36,56,70,58,65"
12220,andrew considine,10532,https://www.futwiz.com/en/fifa22/player/andrew-considine/10532,67,silver-nr,Aberdeen,SCO 1,Escocia,37,22,55,60,67,78
12221,happy jele,10533,https://www.futwiz.com/en/fifa22/player/happy-jele/10533,67,silver,Orlando Pirates,ZAF 1,S. Africa,66,55,64,68,71,61
12222,anton saletros,10534,https://www.futwiz.com/en/fifa22/player/anton-saletros/10534,67,silver-nr,Sarpsborg 08,NOR 1,Suecia,65,57,67,64,61,68
12223,kunimitsu sekiguchi,10535,https://www.futwiz.com/en/fifa22/player/kunimitsu-sekiguchi/10535,67,silver-nr,Vegalta Sendai,JPN 1,Japon,75,59,66,69,61,63
12224,sebastian eriksson,10536,https://www.futwiz.com/en/fifa22/player/sebastian-eriksson/10536,67,silver-nr,IFK GAPteborg,SWE 1,Suecia,56,51,65,63,62,71
12225,ben halloran,10537,https://www.futwiz.com/en/fifa22/player/ben-halloran/10537,67,silver-nr,Adelaide United,AUS 1,Australia,85,61,60,66,38,66
12226,bobby wood,10538,https://www.futwiz.com/en/fifa22/player/bobby-wood/10538,67,silver-nr,Real Salt Lake,USA 1,Estados Unidos,75,68,57,67,27,67
12227,jonathan scherzer,10539,https://www.futwiz.com/en/fifa22/player/jonathan-scherzer/10539,67,silver-nr,Wolfsberger AC,AUT 1,Austria,68,42,58,65,65,72
12228,derrick jones,10540,https://www.futwiz.com/en/fifa22/player/derrick-jones/10540,67,silver,Houston Dynamo,USA 1,Estados Unidos,70,51,59,61,62,81
12229,marc lorenz,10541,https://www.futwiz.com/en/fifa22/player/marc-lorenz/10541,67,silver-nr,Karlsruher SC,GER 3,Alemania,77,56,71,66,50,68
12230,franz brorsson,10542,https://www.futwiz.com/en/fifa22/player/franz-brorsson/10542,67,silver-nr,MalmAP FF,SWE 1,Suecia,67,30,48,53,64,78
12231,jano,10543,https://www.futwiz.com/en/fifa22/player/jano/10543,67,silver-nr,CF Fuenlabrada,ESP 2,España,46,50,63,58,68,68
12232,jeff attinella,10544,https://www.futwiz.com/en/fifa22/player/jeff-attinella/10544,67,silver-nr,Portland Timbers,USA 1,Estados Unidos,69,61,66,69,43,65
12233,mikkel kallesoe,10545,https://www.futwiz.com/en/fifa22/player/mikkel-kallesoe/10545,67,silver,Randers FC,DEN 1,Dinamarca,81,55,59,65,59,70
12234,brandon barker,10546,https://www.futwiz.com/en/fifa22/player/brandon-barker/10546,67,silver,Rangers,SCO 1,Inglaterra,91,60,62,67,29,52
12235,igor sapala,10547,https://www.futwiz.com/en/fifa22/player/igor-sapala/10547,67,silver-nr,RakA3w CzAstochowa,POL 1,Polonia,65,58,65,64,64,78
12236,hwang seok ho,10548,https://www.futwiz.com/en/fifa22/player/hwang-seok-ho/10548,67,silver-nr,Sagan Tosu,JPN 1,Rep. Corea,43,33,55,58,66,78
12237,washington corozo,10549,https://www.futwiz.com/en/fifa22/player/washington-corozo/10549,67,silver,Pumas U.N.A.M.,MEX 1,Ecuador,86,59,55,70,31,75
12238,riccardo bocalon,9505,https://www.futwiz.com/en/fifa22/player/riccardo-bocalon/9505,67,silver-nr,Venezia,ITA 1,Italia,73,65,46,65,37,64
12239,lucas schoofs,9506,https://www.futwiz.com/en/fifa22/player/lucas-schoofs/9506,67,silver-nr,Heracles Almelo,NED 1,Belgica,44,40,55,62,66,70
12240,tijjani reijnders,9507,https://www.futwiz.com/en/fifa22/player/tijjani-reijnders/9507,67,silver-nr,AZ,NED 1,Holanda,76,61,65,70,58,66
12241,kai shibato,9508,https://www.futwiz.com/en/fifa22/player/kai-shibato/9508,67,silver-nr,Urawa Reds,JPN 1,Japon,55,50,61,64,62,68
12242,tobias kainz,9509,https://www.futwiz.com/en/fifa22/player/tobias-kainz/9509,67,silver-nr,Hartberg,AUT 1,Austria,61,58,66,62,65,68
12243,lawrence shankland,9510,https://www.futwiz.com/en/fifa22/player/lawrence-shankland/9510,67,silver-nr,Beerschot,BEL 1,Escocia,72,68,58,66,27,72
12244,alfonso herrero,9511,https://www.futwiz.com/en/fifa22/player/alfonso-herrero/9511,67,silver-nr,Burgos CF,ESP 2,España,66,65,60,73,49,63
12245,sebastian mladen,9512,https://www.futwiz.com/en/fifa22/player/sebastian-mladen/9512,67,silver-nr,FC Farul Constanta,ROM 1,Rumania,66,51,55,54,68,70
12246,mike wunderlich,9513,https://www.futwiz.com/en/fifa22/player/mike-wunderlich/9513,67,silver,1. FC Kaiserslautern,GER 3,Alemania,66,68,67,69,35,63
"12247,laurent henkinet,9514,https://www.futwiz.com/en/fifa22/player/laurent-henkinet/9514,67,silver-nr,""Standard LiA""""ge"",BEL 1,Belgica,68,67,62,66,58,65"
12248,nicola ravaglia,9515,https://www.futwiz.com/en/fifa22/player/nicola-ravaglia/9515,67,silver-nr,Sampdoria,ITA 1,Italia,64,65,60,69,30,66
12249,freek heerkens,9516,https://www.futwiz.com/en/fifa22/player/freek-heerkens/9516,67,silver-nr,Willem II,NED 1,Holanda,49,36,56,58,68,74
12250,park yong woo,9517,https://www.futwiz.com/en/fifa22/player/park-yong-woo/9517,67,silver,Ulsan Hyundai,KOR 1,Rep. Corea,58,58,61,61,63,78
12251,dickson abiama,9518,https://www.futwiz.com/en/fifa22/player/dickson-abiama/9518,67,silver,SpVgg Greuther FA 1/4 rth,GER 1,Nigeria,82,66,43,67,22,62
12252,rens van eijden,9519,https://www.futwiz.com/en/fifa22/player/rens-van-eijden/9519,67,silver-nr,N.E.C. Nijmegen,NED 1,Holanda,30,31,47,45,67,77
12253,kirian,9520,https://www.futwiz.com/en/fifa22/player/kirian/9520,67,silver-nr,UD Las Palmas,ESP 2,España,64,57,65,69,54,69
12254,bassem srarfi,9521,https://www.futwiz.com/en/fifa22/player/bassem-srarfi/9521,67,silver-nr,Zulte Waregem,BEL 1,Tunez,73,62,65,71,50,61
12255,federico alonso,9522,https://www.futwiz.com/en/fifa22/player/federico-alonso/9522,67,libertadores,Club Universitario de Deportes,CON1,Uruguay,56,24,36,41,69,70
12256,max clark,9523,https://www.futwiz.com/en/fifa22/player/max-clark/9523,67,silver-nr,Fleetwood Town,ENG 4,Inglaterra,72,54,63,64,64,69
"12257,mads albaek,9524,https://www.futwiz.com/en/fifa22/player/mads-albaek/9524,67,silver-nr,""SA,nderjyskE"",DEN 1,Dinamarca,47,63,68,66,63,69"
12258,lassi lappalainen,9525,https://www.futwiz.com/en/fifa22/player/lassi-lappalainen/9525,67,silver,Montreal Impact,USA 1,Finlandia,88,63,57,67,43,58
12259,yasuhiro hiraoka,9526,https://www.futwiz.com/en/fifa22/player/yasuhiro-hiraoka/9526,67,silver-nr,Vegalta Sendai,JPN 1,Japon,36,25,45,42,70,69
12260,joel pereira,9527,https://www.futwiz.com/en/fifa22/player/joel-pereira/9527,67,silver-nr,Lech PoznaA,POL 1,Portugal,70,41,59,65,62,60
12261,yohandry orozco,9528,https://www.futwiz.com/en/fifa22/player/yohandry-orozco/9528,67,sudamericana,Club Deportes Tolima,ARG 1,Venezuela,70,60,63,69,31,38
12262,michael rose,9529,https://www.futwiz.com/en/fifa22/player/michael-rose/9529,67,silver-nr,Coventry City,ENG 2,Escocia,59,39,58,58,67,71
12263,diogo viana,9530,https://www.futwiz.com/en/fifa22/player/diogo-viana/9530,67,silver-nr,FC ArgeE,ROM 1,Portugal,74,59,68,68,45,58
12264,ansgar knauff,9531,https://www.futwiz.com/en/fifa22/player/ansgar-knauff/9531,67,silver-nr,Borussia Dortmund,GER 1,Alemania,84,55,59,71,35,51
12265,tim kister,9532,https://www.futwiz.com/en/fifa22/player/tim-kister/9532,67,silver,SV Sandhausen,GER 3,Alemania,43,29,42,40,67,71
12266,musa juwara,9533,https://www.futwiz.com/en/fifa22/player/musa-juwara/9533,67,silver,Crotone,ITA 1,Gambia,84,65,57,73,30,51
12267,iker losada,9534,https://www.futwiz.com/en/fifa22/player/iker-losada/9534,67,silver-nr,RC Celta de Vigo,ESP 1,España,69,69,52,69,34,52
12268,patryk sokolowski,9535,https://www.futwiz.com/en/fifa22/player/patryk-sokolowski/9535,67,silver-nr,Piast Gliwice,POL 1,Polonia,65,49,61,66,63,71
12269,federico gino,9536,https://www.futwiz.com/en/fifa22/player/federico-gino/9536,67,silver-nr,Aldosivi,ARG 1,Uruguay,57,49,67,66,66,67
12270,tiago ilori,9537,https://www.futwiz.com/en/fifa22/player/tiago-ilori/9537,67,silver-nr,Boavista,POR 1,Portugal,72,38,46,54,66,72
12271,henri lansbury,9538,https://www.futwiz.com/en/fifa22/player/henri-lansbury/9538,67,silver-nr,Luton Town,ENG 2,Inglaterra,52,67,69,67,59,70
12272,stefan kutschke,9539,https://www.futwiz.com/en/fifa22/player/stefan-kutschke/9539,67,silver,FC Ingolstadt 04,GER 3,Alemania,49,69,45,53,38,81
12273,marteli,9540,https://www.futwiz.com/en/fifa22/player/marteli/9540,67,libertadores,Club The Strongest,CON1,Bolivia,58,26,40,49,66,73
12274,stephan salger,9541,https://www.futwiz.com/en/fifa22/player/stephan-salger/9541,67,silver-nr,TSV 1860 MA 1/4 nchen,GER 3,Alemania,69,39,60,61,67,71
12275,joshua emmanuel,9542,https://www.futwiz.com/en/fifa22/player/joshua-emmanuel/9542,67,silver,Hull City,ENG 2,Inglaterra,78,36,60,66,62,77
12276,ntsikelelo nyauza,9543,https://www.futwiz.com/en/fifa22/player/ntsikelelo-nyauza/9543,67,silver,Orlando Pirates,ZAF 1,S. Africa,75,40,51,66,69,62
12277,marco sala,9544,https://www.futwiz.com/en/fifa22/player/marco-sala/9544,67,silver-nr,Crotone,ITA 1,Italia,72,36,55,66,63,58
12278,kamil drygas,9545,https://www.futwiz.com/en/fifa22/player/kamil-drygas/9545,67,silver-nr,PogoA Szczecin,POL 1,Polonia,59,64,65,65,65,73
12279,kevin denkey,9546,https://www.futwiz.com/en/fifa22/player/kevin-denkey/9546,67,silver-nr,Cercle Brugge,BEL 1,Togo,72,68,43,67,24,63
12280,sebastian ohlsson,9547,https://www.futwiz.com/en/fifa22/player/sebastian-ohlsson/9547,67,silver-nr,FC St. Pauli,GER 3,Suecia,67,61,58,64,67,70
12281,ryan schofield,9548,https://www.futwiz.com/en/fifa22/player/ryan-schofield/9548,67,silver-nr,Huddersfield Town,ENG 2,Inglaterra,67,64,65,67,30,65
12282,samuel oum gouet,9549,https://www.futwiz.com/en/fifa22/player/samuel-oum-gouet/9549,67,silver,KV Mechelen,BEL 1,Camerun,59,53,64,65,63,75
12283,richard windbichler,9550,https://www.futwiz.com/en/fifa22/player/richard-windbichler/9550,67,silver-nr,Seongnam FC,KOR 1,Austria,64,34,53,52,64,75
12284,bobby allain,9551,https://www.futwiz.com/en/fifa22/player/bobby-allain/9551,67,silver-nr,Arebro SK,SWE 1,Francia,70,65,65,65,38,65
12285,johannes brinkies,9552,https://www.futwiz.com/en/fifa22/player/johannes-brinkies/9552,67,silver-nr,FSV Zwickau,GER 3,Alemania,67,63,64,74,52,67
12286,robert taylor,9553,https://www.futwiz.com/en/fifa22/player/robert-taylor/9553,67,silver-nr,SK Brann,NOR 1,Finlandia,79,64,62,69,51,71
12287,matt olosunde,9554,https://www.futwiz.com/en/fifa22/player/matt-olosunde/9554,67,silver-nr,Preston North End,ENG 2,Estados Unidos,76,39,52,64,64,65
12288,anderson niangbo,9555,https://www.futwiz.com/en/fifa22/player/anderson-niangbo/9555,67,silver,Sturm Graz,AUT 1,C. Marfil,90,65,55,71,23,53
"12289,moussa sissako,9556,https://www.futwiz.com/en/fifa22/player/moussa-sissako/9556,67,silver-nr,""Standard LiA""""ge"",BEL 1,Mali,68,30,57,61,65,74"
12290,nils seufert,9557,https://www.futwiz.com/en/fifa22/player/nils-seufert/9557,67,silver-nr,SpVgg Greuther FA 1/4 rth,GER 1,Alemania,63,51,65,71,61,60
12291,israel poblete,9558,https://www.futwiz.com/en/fifa22/player/israel-poblete/9558,67,sudamericana,Huachipato,ARG 1,Chile,71,60,67,71,35,64
12292,jairo torres,9559,https://www.futwiz.com/en/fifa22/player/jairo-torres/9559,67,silver-nr,Atlas,MEX 1,Mexico,83,63,60,65,34,66
12293,steve breitkreuz,9560,https://www.futwiz.com/en/fifa22/player/steve-breitkreuz/9560,67,silver-nr,Jahn Regensburg,GER 3,Alemania,62,56,46,53,66,73
12294,josh earl,9561,https://www.futwiz.com/en/fifa22/player/josh-earl/9561,67,silver,Preston North End,ENG 2,Inglaterra,75,45,54,63,63,73
12295,kolbeinn sigthorsson,9562,https://www.futwiz.com/en/fifa22/player/kolbeinn-sigthorsson/9562,67,silver-nr,IFK GAPteborg,SWE 1,Islandia,54,66,56,65,38,69
12296,sam lundholm,9563,https://www.futwiz.com/en/fifa22/player/sam-lundholm/9563,67,silver-nr,IK Sirius,SWE 1,Suecia,77,60,61,70,41,59
12297,fernando saucedo,9564,https://www.futwiz.com/en/fifa22/player/fernando-saucedo/9564,67,libertadores,Always Ready,CON1,Bolivia,56,53,64,63,68,57
12298,kieran sadlier,9565,https://www.futwiz.com/en/fifa22/player/kieran-sadlier/9565,67,silver-nr,Rotherham United,ENG 4,Rep. Irlanda,75,67,62,68,38,66
12299,henok goitom,9566,https://www.futwiz.com/en/fifa22/player/henok-goitom/9566,67,silver-nr,AIK,SWE 1,Eritrea,47,67,64,65,39,69
12300,lucas sosa,9567,https://www.futwiz.com/en/fifa22/player/lucas-sosa/9567,67,sudamericana,Emelec,ARG 1,Argentina,64,36,53,57,67,70
"12301,sondre fet,9568,https://www.futwiz.com/en/fifa22/player/sondre-fet/9568,67,silver-nr,""FK BodA,/Glimt"",NOR 1,Noruega,70,55,62,67,62,71"
12302,eray birnican,9569,https://www.futwiz.com/en/fifa22/player/eray-birnican/9569,67,silver-nr,Konyaspor,TUR 1,Turquia,67,60,53,72,52,73
12303,jerson malagon,9570,https://www.futwiz.com/en/fifa22/player/jerson-malagon/9570,67,libertadores,AmA(c)rica de Cali,CON1,Colombia,58,22,39,51,67,76
12304,odei,9571,https://www.futwiz.com/en/fifa22/player/odei/9571,67,silver-nr,CD MirandA(c)s,ESP 2,España,60,34,47,48,69,75
12305,josep sene,9572,https://www.futwiz.com/en/fifa22/player/josep-sene/9572,67,silver-nr,CD Lugo,ESP 2,España,68,63,68,70,50,60
12306,darijan bojanic,9573,https://www.futwiz.com/en/fifa22/player/darijan-bojanic/9573,67,silver,Hammarby IF,SWE 1,Suecia,44,63,74,67,57,63
12307,caniggia elva,9574,https://www.futwiz.com/en/fifa22/player/caniggia-elva/9574,67,silver,FC Ingolstadt 04,GER 3,Canada,92,56,55,69,26,69
12308,leo osaki,9575,https://www.futwiz.com/en/fifa22/player/leo-osaki/9575,67,silver-nr,Vissel Kobe,JPN 1,Japon,52,37,55,47,66,73
12309,reece james,9576,https://www.futwiz.com/en/fifa22/player/reece-james/9576,67,silver-nr,Blackpool,ENG 2,Inglaterra,76,51,58,67,63,59
12310,stevie mallan,9577,https://www.futwiz.com/en/fifa22/player/stevie-mallan/9577,67,silver-nr,Yeni Malatyaspor,TUR 1,Escocia,67,66,70,69,59,67
12311,alan medina,9578,https://www.futwiz.com/en/fifa22/player/alan-medina/9578,67,silver-nr,Necaxa,MEX 1,Mexico,76,58,64,67,59,61
12312,calvin mac-intosch,9579,https://www.futwiz.com/en/fifa22/player/calvin-mac-intosch/9579,67,silver-nr,SC Cambuur,NED 1,Holanda,71,38,51,58,67,72
12313,jaroslaw kubicki,9580,https://www.futwiz.com/en/fifa22/player/jaroslaw-kubicki/9580,67,silver-nr,Lechia GdaAsk,POL 1,Polonia,75,55,62,66,63,77
12314,benjamin van leer,9581,https://www.futwiz.com/en/fifa22/player/benjamin-van-leer/9581,67,silver-nr,Sparta Rotterdam,NED 1,Holanda,65,67,61,68,43,64
12315,daniel cervantes,9582,https://www.futwiz.com/en/fifa22/player/daniel-cervantes/9582,67,silver-nr,Gallos Blancos de QuerA(c)taro,MEX 1,Mexico,67,24,41,53,71,66
12316,chris martin,9583,https://www.futwiz.com/en/fifa22/player/chris-martin/9583,67,silver-nr,Bristol City,ENG 2,Escocia,34,71,59,63,43,72
12317,jonathan rodriguez,9584,https://www.futwiz.com/en/fifa22/player/jonathan-rodriguez/9584,67,silver-nr,CFR Cluj,ROM 1,Argentina,70,62,69,69,62,63
12318,yoshihiro nakano,9585,https://www.futwiz.com/en/fifa22/player/yoshihiro-nakano/9585,67,silver-nr,Sagan Tosu,JPN 1,Japon,84,57,62,67,41,58
12319,corry evans,9586,https://www.futwiz.com/en/fifa22/player/corry-evans/9586,67,silver-nr,Sunderland,ENG 4,Irlanda N.,52,56,60,58,65,66
12320,kenny steppe,9587,https://www.futwiz.com/en/fifa22/player/kenny-steppe/9587,67,silver-nr,Sint-Truiden,BEL 1,Belgica,67,66,62,69,44,66
12321,dino stiglec,9588,https://www.futwiz.com/en/fifa22/player/dino-stiglec/9588,67,silver,AlAsk WrocAaw,POL 1,Croacia,67,43,58,60,64,77
12322,julian palacios,9589,https://www.futwiz.com/en/fifa22/player/julian-palacios/9589,67,sudamericana,San Lorenzo de Almagro,ARG 1,Argentina,76,60,64,68,53,58
12323,stefan savic,9590,https://www.futwiz.com/en/fifa22/player/stefan-savic/9590,67,silver-nr,WisAa KrakA3w,POL 1,Austria,78,62,64,71,30,44
12324,alex gogic,9591,https://www.futwiz.com/en/fifa22/player/alex-gogic/9591,67,silver,Hibernian,SCO 1,Chipre,46,45,53,55,67,83
12325,daniel de silva,9592,https://www.futwiz.com/en/fifa22/player/daniel-de-silva/9592,67,silver-nr,Macarthur FC,AUS 1,Australia,76,58,62,70,31,68
12326,patrick sontheimer,9593,https://www.futwiz.com/en/fifa22/player/patrick-sontheimer/9593,67,silver-nr,Viktoria KAPln,GER 3,Alemania,65,51,64,70,59,63
12327,mateus,9594,https://www.futwiz.com/en/fifa22/player/mateus/9594,67,libertadores,Club Cerro Porteno,CON1,Brasil,81,62,56,74,35,41
12328,rico strieder,9595,https://www.futwiz.com/en/fifa22/player/rico-strieder/9595,67,silver-nr,PEC Zwolle,NED 1,Alemania,38,41,64,64,65,64
