Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Hayao Kawabe,18418,https://www.futwiz.com/en/fifa22/player/hayao-kawabe/18418,69,silver-nr,80,64,67,69,65,69
Tomas Martinez,18417,https://www.futwiz.com/en/fifa22/player/tomas-martinez/18417,69,silver,70,62,69,72,44,51
Marcelo Meli,18416,https://www.futwiz.com/en/fifa22/player/marcelo-meli/18416,69,silver,74,61,66,67,66,75
Jaime Ayovi,18371,https://www.futwiz.com/en/fifa22/player/jaime-ayovi/18371,69,libertadores,60,70,58,67,41,72
Bryan Rovira,18356,https://www.futwiz.com/en/fifa22/player/bryan-rovira/18356,69,sudamericana,57,57,64,62,70,74
Luis Amarilla,18355,https://www.futwiz.com/en/fifa22/player/luis-amarilla/18355,69,libertadores,71,69,57,62,34,65
Omar Albornoz,18354,https://www.futwiz.com/en/fifa22/player/omar-albornoz/18354,69,libertadores,76,59,63,67,51,68
Junior Arias,18353,https://www.futwiz.com/en/fifa22/player/junior-arias/18353,69,sudamericana,61,71,54,67,27,70
Gaston Lodico,18352,https://www.futwiz.com/en/fifa22/player/gaston-lodico/18352,69,sudamericana,76,58,70,75,55,57
Mateo Retegui,18351,https://www.futwiz.com/en/fifa22/player/mateo-retegui/18351,69,libertadores,61,68,52,65,33,72
Gonzalo Piovi,18350,https://www.futwiz.com/en/fifa22/player/gonzalo-piovi/18350,69,libertadores,71,53,64,67,67,79
Franco Paredes,18349,https://www.futwiz.com/en/fifa22/player/franco-paredes/18349,69,libertadores,79,39,62,69,66,72
Konstantin Maradishvili,17395,https://www.futwiz.com/en/fifa22/player/konstantin-maradishvili/17395,69,silver-nr,71,60,65,69,68,59
Claudio Aquino,12419,https://www.futwiz.com/en/fifa22/player/claudio-aquino/12419,69,libertadores,72,67,67,70,37,67
Brian Behrendt,12418,https://www.futwiz.com/en/fifa22/player/brian-behrendt/12418,69,silver,66,53,56,45,68,74
Patrick Erras,12417,https://www.futwiz.com/en/fifa22/player/patrick-erras/12417,69,silver,33,42,61,48,68,72
Floyd Ayite,12416,https://www.futwiz.com/en/fifa22/player/floyd-ayite/12416,69,silver-nr,82,66,65,71,35,65
Adalberto Penaranda,12415,https://www.futwiz.com/en/fifa22/player/adalberto-penaranda/12415,69,silver-nr,74,67,65,73,36,60
Daizen Maeda,12414,https://www.futwiz.com/en/fifa22/player/daizen-maeda/12414,69,silver,89,70,59,70,39,65
Souleymane Diarra,12413,https://www.futwiz.com/en/fifa22/player/souleymane-diarra/12413,69,silver-nr,66,56,65,72,65,72
Manuel Wintzheimer,12412,https://www.futwiz.com/en/fifa22/player/manuel-wintzheimer/12412,69,silver-nr,67,69,64,68,27,68
Sergio Mosquera,12411,https://www.futwiz.com/en/fifa22/player/sergio-mosquera/12411,69,sudamericana,58,45,41,51,70,74
Liam Walsh,12410,https://www.futwiz.com/en/fifa22/player/liam-walsh/12410,69,silver-nr,68,64,70,74,59,60
Rober,12409,https://www.futwiz.com/en/fifa22/player/rober/12409,69,silver-nr,80,66,63,73,26,50
Michael Johnston,12408,https://www.futwiz.com/en/fifa22/player/michael-johnston/12408,69,silver,86,65,63,72,29,48
Cristian Balgradean,12407,https://www.futwiz.com/en/fifa22/player/cristian-balgradean/12407,69,silver-nr,68,69,65,69,51,68
Tomoya Inukai,12406,https://www.futwiz.com/en/fifa22/player/tomoya-inukai/12406,69,silver-nr,57,23,49,44,70,78
Nico Neidhart,12405,https://www.futwiz.com/en/fifa22/player/nico-neidhart/12405,69,silver-nr,78,54,59,65,61,68
Shuichi Gonda,12404,https://www.futwiz.com/en/fifa22/player/shuichi-gonda/12404,69,silver-nr,68,68,63,69,50,67
Adam Bodzek,12403,https://www.futwiz.com/en/fifa22/player/adam-bodzek/12403,69,silver,53,54,61,57,71,72
Rolando Garcia Guerreno,12402,https://www.futwiz.com/en/fifa22/player/rolando-garcia-guerreno/12402,69,silver-nr,52,41,47,49,69,76
Renaud Emond,12401,https://www.futwiz.com/en/fifa22/player/renaud-emond/12401,69,silver-nr,58,71,56,62,27,66
Jens Stage,12400,https://www.futwiz.com/en/fifa22/player/jens-stage/12400,69,silver-nr,72,63,67,69,66,77
Ondrej Pachlopnik,12399,https://www.futwiz.com/en/fifa22/player/ondrej-pachlopnik/12399,69,silver,76,62,66,75,36,60
Aaron Hickey,12398,https://www.futwiz.com/en/fifa22/player/aaron-hickey/12398,69,silver-nr,69,50,65,67,66,56
Jakob Glesnes,12397,https://www.futwiz.com/en/fifa22/player/jakob-glesnes/12397,69,silver,54,55,56,59,67,78
Pablo Alvarado,12233,https://www.futwiz.com/en/fifa22/player/pablo-alvarado/12233,69,sudamericana,50,36,50,59,69,70
Nedim Bajrami,12234,https://www.futwiz.com/en/fifa22/player/nedim-bajrami/12234,69,silver-nr,74,59,67,70,57,64
Andres Correa,12235,https://www.futwiz.com/en/fifa22/player/andres-correa/12235,69,sudamericana,76,40,59,58,62,74
Kim Seung Gyu,12236,https://www.futwiz.com/en/fifa22/player/kim-seung-gyu/12236,69,silver-nr,70,64,67,72,36,67
Alexandre Letellier,12237,https://www.futwiz.com/en/fifa22/player/alexandre-letellier/12237,69,silver-nr,68,67,62,72,38,67
Kevin Sessa,12238,https://www.futwiz.com/en/fifa22/player/kevin-sessa/12238,69,silver-nr,78,58,69,74,61,56
Mohamed Fouzair,12239,https://www.futwiz.com/en/fifa22/player/mohamed-fouzair/12239,69,silver-nr,78,61,65,73,28,59
Rodri,12240,https://www.futwiz.com/en/fifa22/player/rodri/12240,69,silver-nr,72,63,64,72,37,54
Aleksandar Boljevic,12241,https://www.futwiz.com/en/fifa22/player/aleksandar-boljevic/12241,69,silver-nr,78,64,64,70,32,61
Francis Ezeh,12242,https://www.futwiz.com/en/fifa22/player/francis-ezeh/12242,69,silver,91,65,57,72,36,65
Franquesa,12243,https://www.futwiz.com/en/fifa22/player/franquesa/12243,69,silver-nr,74,52,58,64,66,62
David Colina,12244,https://www.futwiz.com/en/fifa22/player/david-colina/12244,69,silver-nr,83,38,48,63,66,55
Sebastian Stolze,12245,https://www.futwiz.com/en/fifa22/player/sebastian-stolze/12245,69,silver,84,64,63,73,29,58
Lukas Jutkiewicz,12246,https://www.futwiz.com/en/fifa22/player/lukas-jutkiewicz/12246,69,silver,53,67,57,63,40,82
Callum Paterson,12247,https://www.futwiz.com/en/fifa22/player/callum-paterson/12247,69,silver,70,66,62,62,66,83
Diego Fagundez,12248,https://www.futwiz.com/en/fifa22/player/diego-fagundez/12248,69,silver-nr,73,65,68,74,39,61
Claudio Winck,12249,https://www.futwiz.com/en/fifa22/player/claudio-winck/12249,69,silver-nr,65,59,61,65,67,72
Jean-Manuel Mbom,12250,https://www.futwiz.com/en/fifa22/player/jean-manuel-mbom/12250,69,silver-nr,65,60,67,69,64,74
Wesley Said,12251,https://www.futwiz.com/en/fifa22/player/wesley-said/12251,69,silver-nr,75,69,65,72,29,58
Rachid Alioui,12252,https://www.futwiz.com/en/fifa22/player/rachid-alioui/12252,69,silver,67,69,63,68,34,61
Filip Bradaric,12253,https://www.futwiz.com/en/fifa22/player/filip-bradaric/12253,69,silver-nr,56,52,70,66,68,70
Jay Gorter,12254,https://www.futwiz.com/en/fifa22/player/jay-gorter/12254,69,silver-nr,70,65,64,68,50,71
Marcin Kaminski,12255,https://www.futwiz.com/en/fifa22/player/marcin-kaminski/12255,69,silver-nr,65,56,62,59,69,70
Tolgahan Acar,12256,https://www.futwiz.com/en/fifa22/player/tolgahan-acar/12256,69,silver-nr,70,64,67,78,36,59
Ruben Castro,12257,https://www.futwiz.com/en/fifa22/player/ruben-castro/12257,69,silver-nr,70,70,61,72,29,61
Yosuke Ideguchi,12371,https://www.futwiz.com/en/fifa22/player/yosuke-ideguchi/12371,69,silver-nr,71,61,67,65,63,73
Gonzalo Bettini,12370,https://www.futwiz.com/en/fifa22/player/gonzalo-bettini/12370,69,silver-nr,64,42,62,64,66,63
Ogmundur Kristinsson,12369,https://www.futwiz.com/en/fifa22/player/ogmundur-kristinsson/12369,69,silver-nr,68,70,62,70,44,67
Santiago Colombatto,12368,https://www.futwiz.com/en/fifa22/player/santiago-colombatto/12368,69,silver-nr,61,58,69,68,60,69
Tomas Martinez,12367,https://www.futwiz.com/en/fifa22/player/tomas-martinez/12367,69,libertadores,70,62,69,72,44,51
Ruben Gabrielsen,12366,https://www.futwiz.com/en/fifa22/player/ruben-gabrielsen/12366,69,silver,68,48,46,52,68,84
Matteo Scozzarella,12365,https://www.futwiz.com/en/fifa22/player/matteo-scozzarella/12365,69,silver,78,61,73,72,57,60
Carmelo Valencia,12364,https://www.futwiz.com/en/fifa22/player/carmelo-valencia/12364,69,libertadores,75,71,58,67,42,60
Maximiliano Comba,12363,https://www.futwiz.com/en/fifa22/player/maximiliano-comba/12363,69,sudamericana,71,68,65,68,33,55
Carl Jenkinson,12362,https://www.futwiz.com/en/fifa22/player/carl-jenkinson/12362,69,silver-nr,68,49,64,65,68,64
Campuzano,12361,https://www.futwiz.com/en/fifa22/player/campuzano/12361,69,silver-nr,79,69,59,71,19,65
Dirk Abels,12360,https://www.futwiz.com/en/fifa22/player/dirk-abels/12360,69,silver-nr,58,43,54,62,68,71
Panagiotis Tsintotas,12359,https://www.futwiz.com/en/fifa22/player/panagiotis-tsintotas/12359,69,silver-nr,70,68,70,70,31,63
Dominik Baumgartner,12358,https://www.futwiz.com/en/fifa22/player/dominik-baumgartner/12358,69,silver-nr,67,35,52,51,69,74
Kevin Zenon,12357,https://www.futwiz.com/en/fifa22/player/kevin-zenon/12357,69,sudamericana,81,66,64,74,42,55
Chrislain Matsima,12356,https://www.futwiz.com/en/fifa22/player/chrislain-matsima/12356,69,silver-nr,55,34,48,55,69,71
Fernando Tobio,12355,https://www.futwiz.com/en/fifa22/player/fernando-tobio/12355,69,silver-nr,58,30,53,45,67,79
Barnabas Bese,12354,https://www.futwiz.com/en/fifa22/player/barnabas-bese/12354,69,silver,80,52,56,64,62,79
Eric Mathoho,12353,https://www.futwiz.com/en/fifa22/player/eric-mathoho/12353,69,silver-nr,62,40,45,52,70,74
Kelvin Leerdam,12352,https://www.futwiz.com/en/fifa22/player/kelvin-leerdam/12352,69,silver-nr,70,57,64,68,65,75
Matthias Bader,12351,https://www.futwiz.com/en/fifa22/player/matthias-bader/12351,69,silver-nr,69,34,56,66,66,65
Tim Ream,12350,https://www.futwiz.com/en/fifa22/player/tim-ream/12350,69,silver,57,43,67,68,70,69
Liu Binbin,12349,https://www.futwiz.com/en/fifa22/player/liu-binbin/12349,69,silver-nr,79,66,64,69,44,63
Cafu,12348,https://www.futwiz.com/en/fifa22/player/cafu/12348,69,silver,69,69,63,67,64,81
Cristian Arrieta,12347,https://www.futwiz.com/en/fifa22/player/cristian-arrieta/12347,69,libertadores,88,50,59,63,61,73
Srdan Grahovac,12283,https://www.futwiz.com/en/fifa22/player/srdan-grahovac/12283,69,silver-nr,63,58,64,63,67,74
Umut Bozok,12284,https://www.futwiz.com/en/fifa22/player/umut-bozok/12284,69,silver-nr,80,68,60,71,24,66
Jordan Graham,12285,https://www.futwiz.com/en/fifa22/player/jordan-graham/12285,69,silver-nr,80,63,65,71,27,51
Luismi,12286,https://www.futwiz.com/en/fifa22/player/luismi/12286,69,silver-nr,54,39,59,61,67,74
Ruben Fernandes,12287,https://www.futwiz.com/en/fifa22/player/ruben-fernandes/12287,69,silver-nr,57,51,56,57,70,71
Aleksandr Zhirov,12288,https://www.futwiz.com/en/fifa22/player/aleksandr-zhirov/12288,69,silver-nr,57,30,42,42,70,75
James Garner,12289,https://www.futwiz.com/en/fifa22/player/james-garner/12289,69,silver-nr,67,62,66,65,65,65
Marcos Riquelme,12290,https://www.futwiz.com/en/fifa22/player/marcos-riquelme/12290,69,libertadores,86,68,52,65,24,70
Yusupha Njie,12291,https://www.futwiz.com/en/fifa22/player/yusupha-njie/12291,69,silver-nr,76,67,56,70,39,69
Steven Beitashour,12292,https://www.futwiz.com/en/fifa22/player/steven-beitashour/12292,69,silver-nr,68,51,66,67,65,73
Jack Hendry,12293,https://www.futwiz.com/en/fifa22/player/jack-hendry/12293,69,silver-nr,70,57,52,62,67,78
Negueba,12294,https://www.futwiz.com/en/fifa22/player/negueba/12294,69,silver,84,60,63,73,38,57
Gaetan Courtet,12295,https://www.futwiz.com/en/fifa22/player/gaetan-courtet/12295,69,silver,65,72,63,66,26,70
Patricio Cucchi,12296,https://www.futwiz.com/en/fifa22/player/patricio-cucchi/12296,69,silver-nr,78,67,61,69,37,71
Fran Tudor,12297,https://www.futwiz.com/en/fifa22/player/fran-tudor/12297,69,silver,88,59,64,67,65,72
Takuya Kida,12298,https://www.futwiz.com/en/fifa22/player/takuya-kida/12298,69,silver-nr,72,44,61,65,63,69
Jesus Jimenez,12299,https://www.futwiz.com/en/fifa22/player/jesus-jimenez/12299,69,silver-nr,80,66,64,72,37,69
Pita,12300,https://www.futwiz.com/en/fifa22/player/pita/12300,69,silver,30,70,70,63,68,68
Pavel Maslov,12301,https://www.futwiz.com/en/fifa22/player/pavel-maslov/12301,69,silver-nr,76,33,59,60,67,65
Cantero,12302,https://www.futwiz.com/en/fifa22/player/cantero/12302,69,silver-nr,80,59,62,71,24,63
Anderson Lopes,12303,https://www.futwiz.com/en/fifa22/player/anderson-lopes/12303,69,silver,89,69,60,67,30,77
Federico Andrada,12304,https://www.futwiz.com/en/fifa22/player/federico-andrada/12304,69,silver,74,73,63,66,27,66
Lomban,12305,https://www.futwiz.com/en/fifa22/player/lomban/12305,69,silver-nr,50,56,63,53,70,70
Grant Hall,12306,https://www.futwiz.com/en/fifa22/player/grant-hall/12306,69,silver-nr,61,39,48,46,69,70
Daniel Barlaser,12307,https://www.futwiz.com/en/fifa22/player/daniel-barlaser/12307,69,silver-nr,53,60,69,67,64,68
Daniel Sappa,12321,https://www.futwiz.com/en/fifa22/player/daniel-sappa/12321,69,sudamericana,63,72,68,69,33,71
Gaston Lodico,12320,https://www.futwiz.com/en/fifa22/player/gaston-lodico/12320,69,silver,76,58,70,75,55,57
Jorge Recalde,12319,https://www.futwiz.com/en/fifa22/player/jorge-recalde/12319,69,libertadores,67,71,49,67,21,63
Gaetan Bong,12318,https://www.futwiz.com/en/fifa22/player/gaetan-bong/12318,69,silver-nr,58,41,67,65,70,65
Angel Gomes,12317,https://www.futwiz.com/en/fifa22/player/angel-gomes/12317,69,silver-nr,75,70,69,74,40,58
Tim Skarke,12316,https://www.futwiz.com/en/fifa22/player/tim-skarke/12316,69,silver-nr,85,66,60,70,37,57
Dimitrios Kolovetsios,12315,https://www.futwiz.com/en/fifa22/player/dimitrios-kolovetsios/12315,69,silver-nr,64,33,51,51,71,73
Sebastian Perez,12314,https://www.futwiz.com/en/fifa22/player/sebastian-perez/12314,69,silver-nr,68,59,62,67,62,62
Filippo Romagna,12313,https://www.futwiz.com/en/fifa22/player/filippo-romagna/12313,69,silver-nr,52,32,51,57,72,62
Abdulelah Al Malki,12312,https://www.futwiz.com/en/fifa22/player/abdulelah-al-malki/12312,69,silver-nr,74,60,65,68,69,77
Franco Calderon,12311,https://www.futwiz.com/en/fifa22/player/franco-calderon/12311,69,sudamericana,60,32,45,52,68,80
Gabriel Gudino,12310,https://www.futwiz.com/en/fifa22/player/gabriel-gudino/12310,69,silver-nr,78,66,63,69,57,61
Patrick Olsen,12309,https://www.futwiz.com/en/fifa22/player/patrick-olsen/12309,69,silver-nr,63,62,67,69,57,74
Dylan Batubinsika,12308,https://www.futwiz.com/en/fifa22/player/dylan-batubinsika/12308,69,silver-nr,71,28,51,54,67,77
Max Besuschkow,12282,https://www.futwiz.com/en/fifa22/player/max-besuschkow/12282,69,silver-nr,41,56,66,67,64,73
Na Sang Ho,12281,https://www.futwiz.com/en/fifa22/player/na-sang-ho/12281,69,silver-nr,80,68,59,68,33,68
Maxence Prevot,12280,https://www.futwiz.com/en/fifa22/player/maxence-prevot/12280,69,silver-nr,69,68,68,69,36,68
Ivan Torres,12279,https://www.futwiz.com/en/fifa22/player/ivan-torres/12279,69,libertadores,76,63,69,66,63,65
Juanpe,12278,https://www.futwiz.com/en/fifa22/player/juanpe/12278,69,silver-nr,51,35,54,48,66,78
Tomer Hemed,12277,https://www.futwiz.com/en/fifa22/player/tomer-hemed/12277,69,silver,45,73,56,64,35,75
Vladimir Szilagyi,12276,https://www.futwiz.com/en/fifa22/player/vladimir-szilagyi/12276,69,silver-nr,76,71,51,69,22,69
Francisco Venegas,12275,https://www.futwiz.com/en/fifa22/player/francisco-venegas/12275,69,silver-nr,66,54,65,64,67,68
Mikel Agu,12274,https://www.futwiz.com/en/fifa22/player/mikel-agu/12274,69,silver-nr,64,44,56,65,70,74
Morgan Fox,12273,https://www.futwiz.com/en/fifa22/player/morgan-fox/12273,69,silver-nr,63,43,58,61,68,70
Federico Milo,12272,https://www.futwiz.com/en/fifa22/player/federico-milo/12272,69,silver,79,60,64,73,63,73
Ari Skulason,12372,https://www.futwiz.com/en/fifa22/player/ari-skulason/12372,69,silver-nr,63,60,68,66,65,66
Riccieli,12373,https://www.futwiz.com/en/fifa22/player/riccieli/12373,69,silver-nr,54,33,49,56,69,74
Jose Machin,12374,https://www.futwiz.com/en/fifa22/player/jose-machin/12374,69,silver-nr,64,56,69,71,54,63
Brad Jones,12375,https://www.futwiz.com/en/fifa22/player/brad-jones/12375,69,silver-nr,65,65,66,70,53,73
Daniel Cardoso,12376,https://www.futwiz.com/en/fifa22/player/daniel-cardoso/12376,69,silver-nr,68,33,48,57,70,70
Guerrero,12377,https://www.futwiz.com/en/fifa22/player/guerrero/12377,69,silver-nr,72,46,62,62,66,64
Mu Kanazaki,12378,https://www.futwiz.com/en/fifa22/player/mu-kanazaki/12378,69,silver-nr,80,68,64,69,35,74
Simon Thern,12379,https://www.futwiz.com/en/fifa22/player/simon-thern/12379,69,silver-nr,76,65,67,71,58,69
Marco D'Alessandro,12380,https://www.futwiz.com/en/fifa22/player/marco-dalessandro/12380,69,silver,87,62,61,73,37,47
Liam Kelly,12381,https://www.futwiz.com/en/fifa22/player/liam-kelly/12381,69,silver-nr,71,67,71,70,37,71
Jose Manuel Velazquez,12382,https://www.futwiz.com/en/fifa22/player/jose-manuel-velazquez/12382,69,silver-nr,63,30,54,60,68,69
Julius Biada,12383,https://www.futwiz.com/en/fifa22/player/julius-biada/12383,69,silver,70,73,62,69,35,67
Bastien Toma,12384,https://www.futwiz.com/en/fifa22/player/bastien-toma/12384,69,silver-nr,67,63,66,72,63,69
Gilles Dewaele,12385,https://www.futwiz.com/en/fifa22/player/gilles-dewaele/12385,69,silver-nr,71,61,60,57,65,70
Auro,12386,https://www.futwiz.com/en/fifa22/player/auro/12386,69,silver,71,50,65,72,64,63
Rene Swete,12387,https://www.futwiz.com/en/fifa22/player/rene-swete/12387,69,silver-nr,70,64,66,72,47,69
Sebastian Mai,12388,https://www.futwiz.com/en/fifa22/player/sebastian-mai/12388,69,silver,41,56,48,51,67,82
Facundo Barcelo,12389,https://www.futwiz.com/en/fifa22/player/facundo-barcelo/12389,69,sudamericana,74,69,46,67,27,70
Khaled Narey,12390,https://www.futwiz.com/en/fifa22/player/khaled-narey/12390,69,silver,86,62,63,70,59,73
Lasure,12391,https://www.futwiz.com/en/fifa22/player/lasure/12391,69,silver-nr,71,44,58,61,64,76
Tim Parker,12392,https://www.futwiz.com/en/fifa22/player/tim-parker/12392,69,silver,69,31,44,54,67,82
Elsinho,12393,https://www.futwiz.com/en/fifa22/player/elsinho/12393,69,silver,67,60,68,70,64,77
James Meredith,12394,https://www.futwiz.com/en/fifa22/player/james-meredith/12394,69,silver-nr,76,44,61,63,65,75
Branco Ampuero,12395,https://www.futwiz.com/en/fifa22/player/branco-ampuero/12395,69,libertadores,52,24,53,45,69,73
Frederic Veseli,12396,https://www.futwiz.com/en/fifa22/player/frederic-veseli/12396,69,silver-nr,70,41,58,65,70,67
Omar Gonzalez,11556,https://www.futwiz.com/en/fifa22/player/omar-gonzalez/11556,69,silver,36,36,49,44,67,83
Pol Garcia,11557,https://www.futwiz.com/en/fifa22/player/pol-garcia/11557,69,silver,54,32,65,62,70,69
Robert Glatzel,11558,https://www.futwiz.com/en/fifa22/player/robert-glatzel/11558,69,silver-nr,65,69,45,64,27,71
Mathieu Maertens,11559,https://www.futwiz.com/en/fifa22/player/mathieu-maertens/11559,69,silver-nr,75,67,66,68,63,67
Renato Chaves,11560,https://www.futwiz.com/en/fifa22/player/renato-chaves/11560,69,silver-nr,49,47,54,50,69,76
Youssef Maleh,11561,https://www.futwiz.com/en/fifa22/player/youssef-maleh/11561,69,silver-nr,68,66,69,73,64,65
Samuele Campo,11562,https://www.futwiz.com/en/fifa22/player/samuele-campo/11562,69,silver-nr,72,63,71,71,39,57
Kim Young Uk,11563,https://www.futwiz.com/en/fifa22/player/kim-young-uk/11563,69,silver-nr,71,62,70,68,63,69
Jair Reinoso,11564,https://www.futwiz.com/en/fifa22/player/jair-reinoso/11564,69,libertadores,74,72,47,67,29,59
Marc-Aurele Caillard,11565,https://www.futwiz.com/en/fifa22/player/marc-aurele-caillard/11565,69,silver-nr,73,64,59,72,44,70
Hugo Duro,11566,https://www.futwiz.com/en/fifa22/player/hugo-duro/11566,69,silver-nr,72,69,44,71,29,58
Giorgi Chakvetadze,11567,https://www.futwiz.com/en/fifa22/player/giorgi-chakvetadze/11567,69,silver-nr,71,66,69,72,34,52
Basil Stillhart,11568,https://www.futwiz.com/en/fifa22/player/basil-stillhart/11568,69,silver-nr,65,61,67,73,62,72
Luis Chavez,11569,https://www.futwiz.com/en/fifa22/player/luis-chavez/11569,69,silver-nr,68,65,70,71,62,57
Adama Diakhaby,11570,https://www.futwiz.com/en/fifa22/player/adama-diakhaby/11570,69,silver,91,64,62,70,23,55
Davide Frattesi,11571,https://www.futwiz.com/en/fifa22/player/davide-frattesi/11571,69,silver-nr,74,68,68,72,61,66
Milos Vulic,11572,https://www.futwiz.com/en/fifa22/player/milos-vulic/11572,69,silver-nr,64,64,69,68,57,59
Li Lei,11573,https://www.futwiz.com/en/fifa22/player/li-lei/11573,69,silver-nr,75,43,65,64,67,73
Rico Benatelli,11574,https://www.futwiz.com/en/fifa22/player/rico-benatelli/11574,69,silver-nr,48,62,67,70,61,73
Marton Dardai,11575,https://www.futwiz.com/en/fifa22/player/marton-dardai/11575,69,silver-nr,65,32,63,56,71,69
Lyndon Dykes,11576,https://www.futwiz.com/en/fifa22/player/lyndon-dykes/11576,69,silver,68,68,50,65,29,81
Andrea Barberis,11577,https://www.futwiz.com/en/fifa22/player/andrea-barberis/11577,69,silver-nr,67,46,67,65,61,67
Bryan Carvallo,11578,https://www.futwiz.com/en/fifa22/player/bryan-carvallo/11578,69,silver-nr,79,61,64,75,26,48
Ben Rienstra,11579,https://www.futwiz.com/en/fifa22/player/ben-rienstra/11579,69,silver-nr,62,62,64,67,68,73
Anderson Santamaria,11580,https://www.futwiz.com/en/fifa22/player/anderson-santamaria/11580,69,silver,61,60,65,64,71,71
Serey Die,11581,https://www.futwiz.com/en/fifa22/player/serey-die/11581,69,silver-nr,54,55,62,65,68,73
Hiroaki Okuno,11582,https://www.futwiz.com/en/fifa22/player/hiroaki-okuno/11582,69,silver,71,70,69,69,54,70
Alexandru Chipciu,11583,https://www.futwiz.com/en/fifa22/player/alexandru-chipciu/11583,69,silver-nr,77,68,67,69,52,70
Marc Dal Hende,11584,https://www.futwiz.com/en/fifa22/player/marc-dal-hende/11584,69,silver,78,60,61,64,64,79
Agustin Oliveros,11585,https://www.futwiz.com/en/fifa22/player/agustin-oliveros/11585,69,silver-nr,61,35,63,66,68,69
Juan Ignacio Mendez,11586,https://www.futwiz.com/en/fifa22/player/juan-ignacio-mendez/11586,69,sudamericana,70,62,67,71,67,70
Teddy Teuma,11587,https://www.futwiz.com/en/fifa22/player/teddy-teuma/11587,69,silver-nr,69,69,71,72,61,67
Yann Gboho,11588,https://www.futwiz.com/en/fifa22/player/yann-gboho/11588,69,silver-nr,78,62,63,73,37,55
Billel Omrani,11589,https://www.futwiz.com/en/fifa22/player/billel-omrani/11589,69,silver-nr,69,66,67,68,33,79
Martinez,11590,https://www.futwiz.com/en/fifa22/player/martinez/11590,69,silver-nr,44,36,51,53,69,72
Ismael Casas,11591,https://www.futwiz.com/en/fifa22/player/ismael-casas/11591,69,silver-nr,83,37,62,66,62,67
Edo Kayembe,11592,https://www.futwiz.com/en/fifa22/player/edo-kayembe/11592,69,silver-nr,72,59,64,65,66,78
Yassin Ayoub,11593,https://www.futwiz.com/en/fifa22/player/yassin-ayoub/11593,69,silver-nr,69,64,71,71,65,68
Ertac Ozbir,11594,https://www.futwiz.com/en/fifa22/player/ertac-ozbir/11594,69,silver-nr,69,67,61,69,29,69
Siem de Jong,11595,https://www.futwiz.com/en/fifa22/player/siem-de-jong/11595,69,silver,43,75,68,67,59,72
Glen Rea,11596,https://www.futwiz.com/en/fifa22/player/glen-rea/11596,69,silver,63,32,54,61,71,76
Bruno,11597,https://www.futwiz.com/en/fifa22/player/bruno/11597,69,silver-nr,31,29,44,42,70,75
Anthony Stewart,11598,https://www.futwiz.com/en/fifa22/player/anthony-stewart/11598,69,silver-nr,56,22,46,52,69,79
Federico Bonazzoli,11599,https://www.futwiz.com/en/fifa22/player/federico-bonazzoli/11599,69,silver-nr,70,68,53,68,28,59
Matheo Zoch,11600,https://www.futwiz.com/en/fifa22/player/matheo-zoch/11600,69,libertadores,89,55,62,73,23,45
Rafael Garcia,11601,https://www.futwiz.com/en/fifa22/player/rafael-garcia/11601,69,libertadores,45,35,52,53,70,73
Philipp Riese,11602,https://www.futwiz.com/en/fifa22/player/philipp-riese/11602,69,silver-nr,41,55,63,63,64,70
Angelo Preciado,11603,https://www.futwiz.com/en/fifa22/player/angelo-preciado/11603,69,silver,84,59,59,69,63,63
Hugo Siquet,11604,https://www.futwiz.com/en/fifa22/player/hugo-siquet/11604,69,silver,74,55,71,65,63,65
George Puscas,11605,https://www.futwiz.com/en/fifa22/player/george-puscas/11605,69,silver-nr,67,68,52,65,37,70
Oscar Lewicki,11606,https://www.futwiz.com/en/fifa22/player/oscar-lewicki/11606,69,silver-nr,62,54,60,66,69,74
Jiang Zhipeng,11607,https://www.futwiz.com/en/fifa22/player/jiang-zhipeng/11607,69,silver-nr,75,57,69,67,64,66
Gabriel Risso Patron,11608,https://www.futwiz.com/en/fifa22/player/gabriel-risso-patron/11608,69,silver-nr,78,37,56,64,65,65
Emil Hansson,11609,https://www.futwiz.com/en/fifa22/player/emil-hansson/11609,69,silver-nr,78,59,65,73,34,51
Jesus Ferreira,11610,https://www.futwiz.com/en/fifa22/player/jesus-ferreira/11610,69,silver,85,68,50,64,28,64
Dries Wouters,11611,https://www.futwiz.com/en/fifa22/player/dries-wouters/11611,69,silver-nr,47,36,58,60,67,75
Josh Murphy,11612,https://www.futwiz.com/en/fifa22/player/josh-murphy/11612,69,silver-nr,85,66,61,72,28,51
An Hyeon Beom,11613,https://www.futwiz.com/en/fifa22/player/an-hyeon-beom/11613,69,silver-nr,84,61,65,69,53,65
Edgar Costa,11614,https://www.futwiz.com/en/fifa22/player/edgar-costa/11614,69,silver-nr,68,69,67,72,46,70
Gabriel Xavier,11615,https://www.futwiz.com/en/fifa22/player/gabriel-xavier/11615,69,silver-nr,70,63,66,72,39,52
Andreas Kuen,11616,https://www.futwiz.com/en/fifa22/player/andreas-kuen/11616,69,silver-nr,70,64,69,69,59,70
Mathias Suarez,11617,https://www.futwiz.com/en/fifa22/player/mathias-suarez/11617,69,silver-nr,74,43,59,63,65,73
Chris Mueller,11618,https://www.futwiz.com/en/fifa22/player/chris-mueller/11618,69,silver-nr,81,65,62,69,25,61
