Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Tomas Sandoval,7073,https://www.futwiz.com/en/fifa22/player/tomas-sandoval/7073,64,bronze,66,61,45,64,29,68
Vinicius Souza,7074,https://www.futwiz.com/en/fifa22/player/vinicius-souza/7074,64,bronze,65,39,57,60,58,75
Yin Hongbo,7075,https://www.futwiz.com/en/fifa22/player/yin-hongbo/7075,64,bronze,68,59,66,66,53,65
Daniel MacKay,7076,https://www.futwiz.com/en/fifa22/player/daniel-mackay/7076,64,bronze,84,61,57,65,30,53
Juan Pablo Meza,7077,https://www.futwiz.com/en/fifa22/player/juan-pablo-meza/7077,64,bronze,70,44,58,55,62,59
Cameron Borthwick-Jackson,7078,https://www.futwiz.com/en/fifa22/player/cameron-borthwick-jackson/7078,64,bronze,69,45,59,60,59,70
Alec Kann,7079,https://www.futwiz.com/en/fifa22/player/alec-kann/7079,64,bronze-nr,64,62,62,62,43,66
Gianni Stensness,7080,https://www.futwiz.com/en/fifa22/player/gianni-stensness/7080,64,bronze,55,41,53,57,62,77
Mads Bidstrup,7081,https://www.futwiz.com/en/fifa22/player/mads-bidstrup/7081,64,bronze,62,52,63,65,60,62
Rocco Reitz,7082,https://www.futwiz.com/en/fifa22/player/rocco-reitz/7082,64,bronze,66,57,66,70,54,51
Tsubasa Nishi,7083,https://www.futwiz.com/en/fifa22/player/tsubasa-nishi/7083,64,bronze,59,55,63,66,51,61
Yuri Matias,7084,https://www.futwiz.com/en/fifa22/player/yuri-matias/7084,64,bronze,65,28,44,53,62,73
Matthew Sorinola,7085,https://www.futwiz.com/en/fifa22/player/matthew-sorinola/7085,64,bronze,74,47,59,65,59,59
Nicolas Marichal,7086,https://www.futwiz.com/en/fifa22/player/nicolas-marichal/7086,64,libertadores,64,29,44,52,67,58
Robbe Quirynen,7087,https://www.futwiz.com/en/fifa22/player/robbe-quirynen/7087,64,bronze,75,46,61,64,58,57
Yutaro Hakamata,7088,https://www.futwiz.com/en/fifa22/player/yutaro-hakamata/7088,64,bronze,70,39,59,58,63,71
Dany Mota,7089,https://www.futwiz.com/en/fifa22/player/dany-mota/7089,64,bronze,67,58,57,68,28,58
Luis Caicedo,7090,https://www.futwiz.com/en/fifa22/player/luis-caicedo/7090,64,libertadores,44,28,47,35,63,75
Mikel Alvaro,7091,https://www.futwiz.com/en/fifa22/player/mikel-alvaro/7091,64,bronze,71,62,60,67,41,58
Mateusz Praszelik,7092,https://www.futwiz.com/en/fifa22/player/mateusz-praszelik/7092,64,bronze,71,58,62,66,35,63
Kelian Nsona,7093,https://www.futwiz.com/en/fifa22/player/kelian-nsona/7093,64,bronze,87,57,54,68,26,51
Luke Offord,7094,https://www.futwiz.com/en/fifa22/player/luke-offord/7094,64,bronze,64,28,50,55,64,70
Graham Smith,7095,https://www.futwiz.com/en/fifa22/player/graham-smith/7095,64,bronze,63,28,43,55,63,70
Vladislavs Gutkovskis,7096,https://www.futwiz.com/en/fifa22/player/vladislavs-gutkovskis/7096,64,bronze,76,60,50,63,25,78
Davy Frick,7097,https://www.futwiz.com/en/fifa22/player/davy-frick/7097,64,bronze,54,54,59,62,61,74
Luc Kassi,7098,https://www.futwiz.com/en/fifa22/player/luc-kassi/7098,64,bronze,75,61,64,67,55,67
Edward McGinty,7099,https://www.futwiz.com/en/fifa22/player/edward-mcginty/7099,64,bronze-nr,64,64,58,66,51,63
Sonny Laiton,7100,https://www.futwiz.com/en/fifa22/player/sonny-laiton/7100,64,bronze-nr,62,60,60,66,48,63
Ricardo Fernandes,7101,https://www.futwiz.com/en/fifa22/player/ricardo-fernandes/7101,64,bronze-nr,61,61,63,65,23,64
David Alba,7102,https://www.futwiz.com/en/fifa22/player/david-alba/7102,64,bronze,40,22,40,40,66,57
Dominic Baumann,7103,https://www.futwiz.com/en/fifa22/player/dominic-baumann/7103,64,bronze,68,62,53,62,28,72
Hassan Tombakti,7104,https://www.futwiz.com/en/fifa22/player/hassan-tombakti/7104,64,bronze,81,25,35,37,64,73
Matt Lampson,7105,https://www.futwiz.com/en/fifa22/player/matt-lampson/7105,64,bronze-nr,62,65,65,65,46,65
Lloyd Isgrove,7106,https://www.futwiz.com/en/fifa22/player/lloyd-isgrove/7106,64,bronze,84,51,58,65,34,53
Mansour Hamzi,7107,https://www.futwiz.com/en/fifa22/player/mansour-hamzi/7107,64,bronze,83,59,55,64,44,55
Paul McGowan,7108,https://www.futwiz.com/en/fifa22/player/paul-mcgowan/7108,64,bronze,72,62,63,71,53,60
Joaquin Pereyra,7109,https://www.futwiz.com/en/fifa22/player/joaquin-pereyra/7109,64,bronze,63,55,62,64,57,67
Aaron McGowan,7110,https://www.futwiz.com/en/fifa22/player/aaron-mcgowan/7110,64,bronze,70,37,54,61,60,66
Taiki Tamukai,7111,https://www.futwiz.com/en/fifa22/player/taiki-tamukai/7111,64,bronze,72,54,62,62,59,55
Zain Westbrooke,7112,https://www.futwiz.com/en/fifa22/player/zain-westbrooke/7112,64,bronze,64,61,65,64,56,60
Ole Martin Kolskogen,7113,https://www.futwiz.com/en/fifa22/player/ole-martin-kolskogen/7113,64,bronze,75,37,42,53,64,66
Joel Randall,7114,https://www.futwiz.com/en/fifa22/player/joel-randall/7114,64,bronze,78,58,57,63,29,53
Mark O'Hara,7115,https://www.futwiz.com/en/fifa22/player/mark-ohara/7115,64,bronze,70,59,61,65,61,72
Deng Xiaofei,7116,https://www.futwiz.com/en/fifa22/player/deng-xiaofei/7116,64,bronze-nr,60,61,59,64,37,67
Gorostidi,7117,https://www.futwiz.com/en/fifa22/player/gorostidi/7117,64,bronze,63,55,64,63,60,66
Timmy Thiele,7118,https://www.futwiz.com/en/fifa22/player/timmy-thiele/7118,64,bronze,79,62,52,62,22,65
Bart Straalman,7119,https://www.futwiz.com/en/fifa22/player/bart-straalman/7119,64,bronze,51,33,50,52,64,74
Steffen Nkansah,7120,https://www.futwiz.com/en/fifa22/player/steffen-nkansah/7120,64,bronze,66,30,45,48,66,68
Andrei Cristea,7121,https://www.futwiz.com/en/fifa22/player/andrei-cristea/7121,64,bronze,55,64,60,63,29,63
Alvaro Pena,7122,https://www.futwiz.com/en/fifa22/player/alvaro-pena/7122,64,bronze,66,57,68,63,55,61
Ferhad Ayaz,7123,https://www.futwiz.com/en/fifa22/player/ferhad-ayaz/7123,64,bronze,75,55,57,69,33,56
Diego Guerrero,7124,https://www.futwiz.com/en/fifa22/player/diego-guerrero/7124,64,sudamericana,57,46,54,54,61,67
Alassane Ndiaye,7125,https://www.futwiz.com/en/fifa22/player/alassane-ndiaye/7125,64,bronze,88,60,53,68,27,60
Samuel Kari Fridjonsson,7126,https://www.futwiz.com/en/fifa22/player/samuel-kari-fridjonsson/7126,64,bronze,59,62,62,64,58,75
Bradley Danger,7127,https://www.futwiz.com/en/fifa22/player/bradley-danger/7127,64,bronze,73,47,61,65,60,71
Taisei Miyashiro,7128,https://www.futwiz.com/en/fifa22/player/taisei-miyashiro/7128,64,bronze,68,63,56,64,23,70
Jeppe Okkels,7129,https://www.futwiz.com/en/fifa22/player/jeppe-okkels/7129,64,bronze,82,58,56,65,26,61
Mateusz Mak,7130,https://www.futwiz.com/en/fifa22/player/mateusz-mak/7130,64,bronze,83,61,59,66,44,56
Habib Keita,7131,https://www.futwiz.com/en/fifa22/player/habib-keita/7131,64,bronze,72,56,60,68,53,54
Ahmet Engin,7132,https://www.futwiz.com/en/fifa22/player/ahmet-engin/7132,64,bronze,79,53,56,65,38,57
Haissem Hassan,7133,https://www.futwiz.com/en/fifa22/player/haissem-hassan/7133,64,bronze,81,57,57,69,26,43
Alexander Prass,7134,https://www.futwiz.com/en/fifa22/player/alexander-prass/7134,64,bronze,65,59,62,62,55,64
Simon Eastwood,7135,https://www.futwiz.com/en/fifa22/player/simon-eastwood/7135,64,bronze-nr,63,61,61,65,50,64
Andres Solano,7136,https://www.futwiz.com/en/fifa22/player/andres-solano/7136,64,bronze-nr,63,35,54,62,61,57
Taichi Hara,7137,https://www.futwiz.com/en/fifa22/player/taichi-hara/7137,64,bronze,67,61,50,58,25,76
Gurpreet Singh Sandhu,7138,https://www.futwiz.com/en/fifa22/player/gurpreet-singh-sandhu/7138,64,bronze-nr,64,59,59,65,41,62
Nicolas Kuhn,7139,https://www.futwiz.com/en/fifa22/player/nicolas-kuhn/7139,64,bronze,73,58,55,71,24,41
Gabriel Cortez,7140,https://www.futwiz.com/en/fifa22/player/gabriel-cortez/7140,64,libertadores,65,57,63,62,38,62
Bartosz Spiaczka,7141,https://www.futwiz.com/en/fifa22/player/bartosz-spiaczka/7141,64,bronze,84,62,52,64,35,70
Philippe Rommens,7142,https://www.futwiz.com/en/fifa22/player/philippe-rommens/7142,64,bronze,66,58,65,64,45,58
Daichi Hayashi,7143,https://www.futwiz.com/en/fifa22/player/daichi-hayashi/7143,64,bronze,67,64,52,63,29,68
Maksym Koval,7144,https://www.futwiz.com/en/fifa22/player/maksym-koval/7144,64,bronze-nr,65,63,63,66,43,62
Henrik Castegren,7145,https://www.futwiz.com/en/fifa22/player/henrik-castegren/7145,64,bronze,64,32,52,52,62,70
Chris Forrester,7146,https://www.futwiz.com/en/fifa22/player/chris-forrester/7146,64,bronze,66,62,64,67,60,66
Alessandro Deiola,7147,https://www.futwiz.com/en/fifa22/player/alessandro-deiola/7147,64,bronze,59,63,60,61,60,68
Ottman Dadoune,7148,https://www.futwiz.com/en/fifa22/player/ottman-dadoune/7148,64,bronze,71,64,42,65,19,61
Hamza Saghiri,7149,https://www.futwiz.com/en/fifa22/player/hamza-saghiri/7149,64,bronze,70,56,58,64,62,67
Aaron Collins,7150,https://www.futwiz.com/en/fifa22/player/aaron-collins/7150,64,bronze,82,61,58,64,35,73
Josh Griffiths,7151,https://www.futwiz.com/en/fifa22/player/josh-griffiths/7151,64,bronze-nr,64,63,63,65,34,62
Mario Lopez Quintana,7152,https://www.futwiz.com/en/fifa22/player/mario-lopez-quintana/7152,64,bronze,59,30,40,40,64,71
Greg Leigh,7153,https://www.futwiz.com/en/fifa22/player/greg-leigh/7153,64,bronze,74,46,53,61,62,68
Jovan Markovic,7154,https://www.futwiz.com/en/fifa22/player/jovan-markovic/7154,64,bronze,74,60,53,67,36,69
Ollie Clarke,7155,https://www.futwiz.com/en/fifa22/player/ollie-clarke/7155,64,bronze,62,60,60,64,62,79
Yuki Kagawa,7156,https://www.futwiz.com/en/fifa22/player/yuki-kagawa/7156,64,bronze,66,52,64,63,62,66
Neri Bandiera,7157,https://www.futwiz.com/en/fifa22/player/neri-bandiera/7157,64,bronze,74,60,53,66,22,44
Takuya Uchida,7158,https://www.futwiz.com/en/fifa22/player/takuya-uchida/7158,64,bronze,70,55,59,66,59,64
Bendeguz Bolla,7159,https://www.futwiz.com/en/fifa22/player/bendeguz-bolla/7159,64,bronze,76,40,55,64,58,60
Luca Plogmann,7160,https://www.futwiz.com/en/fifa22/player/luca-plogmann/7160,64,bronze-nr,66,61,61,67,40,58
Francisco Junior,7161,https://www.futwiz.com/en/fifa22/player/francisco-junior/7161,64,bronze,74,54,56,66,59,69
Oliver Wahling,7162,https://www.futwiz.com/en/fifa22/player/oliver-wahling/7162,64,bronze,68,62,65,67,37,63
Yuji Takahashi,7163,https://www.futwiz.com/en/fifa22/player/yuji-takahashi/7163,64,bronze,54,33,48,44,65,73
Matias Cavalleri,7164,https://www.futwiz.com/en/fifa22/player/matias-cavalleri/7164,64,libertadores,73,61,57,67,32,55
Jakub Zubrowski,7165,https://www.futwiz.com/en/fifa22/player/jakub-zubrowski/7165,64,bronze,53,48,60,61,60,74
Gaston Gerzel,7166,https://www.futwiz.com/en/fifa22/player/gaston-gerzel/7166,64,bronze,74,61,54,67,24,48
Kasper Pedersen,7167,https://www.futwiz.com/en/fifa22/player/kasper-pedersen/7167,64,bronze,58,36,49,52,63,71
Carl Klaus,7168,https://www.futwiz.com/en/fifa22/player/carl-klaus/7168,64,bronze-nr,62,66,59,66,26,65
Lucas Brochero,7169,https://www.futwiz.com/en/fifa22/player/lucas-brochero/7169,64,bronze,80,63,55,67,31,47
Florin Iacob,7170,https://www.futwiz.com/en/fifa22/player/florin-iacob/7170,64,bronze-nr,64,64,67,71,47,48
Oumar Gonzalez,7171,https://www.futwiz.com/en/fifa22/player/oumar-gonzalez/7171,64,bronze,58,28,34,51,63,73
Juan Manuel Ramos,7172,https://www.futwiz.com/en/fifa22/player/juan-manuel-ramos/7172,64,sudamericana,64,35,53,65,60,63
Jhonny Quinonez,7173,https://www.futwiz.com/en/fifa22/player/jhonny-quinonez/7173,64,sudamericana,79,57,59,62,59,72
Jordan Williams,7174,https://www.futwiz.com/en/fifa22/player/jordan-williams/7174,64,bronze,57,42,59,58,63,70
Alexander Jallow,7175,https://www.futwiz.com/en/fifa22/player/alexander-jallow/7175,64,bronze,75,49,52,63,57,62
Jeppe Simonsen,7176,https://www.futwiz.com/en/fifa22/player/jeppe-simonsen/7176,64,bronze,88,51,57,62,56,64
Duplexe Tchamba,7177,https://www.futwiz.com/en/fifa22/player/duplexe-tchamba/7177,64,bronze,71,35,48,54,63,70
Yacine Bourhane,7178,https://www.futwiz.com/en/fifa22/player/yacine-bourhane/7178,64,bronze,67,56,63,62,63,67
Leroy-Jacques Mickels,7179,https://www.futwiz.com/en/fifa22/player/leroy-jacques-mickels/7179,64,bronze,87,62,56,65,21,55
Michael Nottingham,7180,https://www.futwiz.com/en/fifa22/player/michael-nottingham/7180,64,bronze,54,24,47,50,63,72
Ashley Eastham,7181,https://www.futwiz.com/en/fifa22/player/ashley-eastham/7181,64,bronze,42,23,44,45,63,80
Lucas Rodriguez,7182,https://www.futwiz.com/en/fifa22/player/lucas-rodriguez/7182,64,sudamericana,68,50,59,66,27,41
Kristers Tobers,7183,https://www.futwiz.com/en/fifa22/player/kristers-tobers/7183,64,bronze,54,42,51,49,64,71
Alex Gersbach,7184,https://www.futwiz.com/en/fifa22/player/alex-gersbach/7184,64,bronze,80,36,55,62,59,67
Aaron Molinas,7185,https://www.futwiz.com/en/fifa22/player/aaron-molinas/7185,64,libertadores,65,55,65,64,36,55
Destiny Iyenoma Udogie,7186,https://www.futwiz.com/en/fifa22/player/destiny-iyenoma-udogie/7186,64,bronze,73,50,56,65,60,64
Trevor Clarke,7187,https://www.futwiz.com/en/fifa22/player/trevor-clarke/7187,64,bronze,84,52,59,66,57,65
Ionut Serban,7188,https://www.futwiz.com/en/fifa22/player/ionut-serban/7188,64,bronze,67,59,62,65,48,65
Ahn Yong Woo,7189,https://www.futwiz.com/en/fifa22/player/ahn-yong-woo/7189,64,bronze,73,57,60,64,39,60
Hakon Opdal,7190,https://www.futwiz.com/en/fifa22/player/hakon-opdal/7190,64,bronze-nr,61,62,64,61,40,66
Oliver Turton,7191,https://www.futwiz.com/en/fifa22/player/oliver-turton/7191,64,bronze,66,43,58,59,60,69
Mikkel Andersen,7192,https://www.futwiz.com/en/fifa22/player/mikkel-andersen/7192,64,bronze-nr,66,60,58,65,35,66
Pawel Olszewski,7193,https://www.futwiz.com/en/fifa22/player/pawel-olszewski/7193,64,bronze,82,41,49,58,58,62
Marius Stefanescu,7194,https://www.futwiz.com/en/fifa22/player/marius-stefanescu/7194,64,bronze,77,59,58,63,56,65
Carl Gustafsson,7195,https://www.futwiz.com/en/fifa22/player/carl-gustafsson/7195,64,bronze,61,48,60,64,53,66
Johnny Furdal,7196,https://www.futwiz.com/en/fifa22/player/johnny-furdal/7196,64,bronze,52,63,67,69,38,59
Ovidiu Horsia,7197,https://www.futwiz.com/en/fifa22/player/ovidiu-horsia/7197,64,bronze,72,61,60,65,38,60
Joao Rodriguez,7198,https://www.futwiz.com/en/fifa22/player/joao-rodriguez/7198,64,libertadores,74,58,61,63,40,51
Lloyd Jones,7199,https://www.futwiz.com/en/fifa22/player/lloyd-jones/7199,64,bronze,57,28,43,43,64,70
Eddy Sylvestre,7200,https://www.futwiz.com/en/fifa22/player/eddy-sylvestre/7200,64,bronze,67,61,58,69,27,47
Jordan Lawrence-Gabriel,7201,https://www.futwiz.com/en/fifa22/player/jordan-lawrence-gabriel/7201,64,bronze,77,32,47,60,60,63
Nawaf Al Subhi,7202,https://www.futwiz.com/en/fifa22/player/nawaf-al-subhi/7202,64,bronze,60,46,50,48,63,75
Maciel,7203,https://www.futwiz.com/en/fifa22/player/maciel/7203,64,bronze,60,34,59,59,60,59
Matias Borgogno,7204,https://www.futwiz.com/en/fifa22/player/matias-borgogno/7204,64,libertadores,61,66,60,63,40,65
Luca Martinez Dupuy,7205,https://www.futwiz.com/en/fifa22/player/luca-martinez-dupuy/7205,64,sudamericana,70,65,49,65,25,54
Adon Gomis,7206,https://www.futwiz.com/en/fifa22/player/adon-gomis/7206,64,bronze,63,26,40,44,63,76
Vato Arveladze,7207,https://www.futwiz.com/en/fifa22/player/vato-arveladze/7207,64,bronze,73,65,62,65,27,67
Mohammed Shaker,7208,https://www.futwiz.com/en/fifa22/player/mohammed-shaker/7208,64,bronze,58,27,40,44,64,71
Percy Prado,7209,https://www.futwiz.com/en/fifa22/player/percy-prado/7209,64,libertadores,76,35,56,54,61,45
Jonas Auer,7210,https://www.futwiz.com/en/fifa22/player/jonas-auer/7210,64,bronze,77,55,58,59,58,60
Liu Yun,7211,https://www.futwiz.com/en/fifa22/player/liu-yun/7211,64,bronze,75,61,63,61,54,57
Antonio Alfaro,7212,https://www.futwiz.com/en/fifa22/player/antonio-alfaro/7212,64,bronze,59,25,45,52,63,71
Adnan Aganovic,7213,https://www.futwiz.com/en/fifa22/player/adnan-aganovic/7213,64,bronze,66,54,65,67,39,64
Ole Jorgen Halvorsen,7214,https://www.futwiz.com/en/fifa22/player/ole-jorgen-halvorsen/7214,64,bronze,67,58,59,65,55,70
Mark McGuinness,7215,https://www.futwiz.com/en/fifa22/player/mark-mcguinness/7215,64,bronze,54,35,46,56,64,69
Raphael Obermair,7216,https://www.futwiz.com/en/fifa22/player/raphael-obermair/7216,64,bronze,71,62,60,68,57,62
Lee Ju Yong,7217,https://www.futwiz.com/en/fifa22/player/lee-ju-yong/7217,64,bronze,81,58,56,63,57,67
Marc Lais,7218,https://www.futwiz.com/en/fifa22/player/marc-lais/7218,64,bronze,78,55,59,65,61,65
Chris Kane,7219,https://www.futwiz.com/en/fifa22/player/chris-kane/7219,64,bronze,76,59,49,62,41,79
Eldin Jakupovic,7220,https://www.futwiz.com/en/fifa22/player/eldin-jakupovic/7220,64,bronze-nr,64,66,64,60,29,64
Andres Vombergar,7221,https://www.futwiz.com/en/fifa22/player/andres-vombergar/7221,64,bronze,61,64,52,57,32,63
Javier Sanguinetti,7222,https://www.futwiz.com/en/fifa22/player/javier-sanguinetti/7222,64,libertadores,66,68,62,64,39,63
Eric Miller,7223,https://www.futwiz.com/en/fifa22/player/eric-miller/7223,64,bronze,73,37,52,58,59,70
Andrei Radu,7224,https://www.futwiz.com/en/fifa22/player/andrei-radu/7224,64,bronze,76,45,57,60,59,67
Brandon Austin,7225,https://www.futwiz.com/en/fifa22/player/brandon-austin/7225,64,bronze-nr,70,63,55,65,33,60
Simon Handle,7226,https://www.futwiz.com/en/fifa22/player/simon-handle/7226,64,bronze,83,60,56,69,56,59
Marco Lund,7227,https://www.futwiz.com/en/fifa22/player/marco-lund/7227,64,bronze,54,36,50,55,65,69
Cesar Garcia,7228,https://www.futwiz.com/en/fifa22/player/cesar-garcia/7228,64,bronze,72,67,61,66,29,48
Rasmus Carstensen,7229,https://www.futwiz.com/en/fifa22/player/rasmus-carstensen/7229,64,bronze,79,48,58,64,55,65
Mahir Saglik,7230,https://www.futwiz.com/en/fifa22/player/mahir-saglik/7230,64,bronze,54,62,53,67,32,59
Amar Sejdic,7231,https://www.futwiz.com/en/fifa22/player/amar-sejdic/7231,64,bronze,50,59,62,66,59,60
Cesar Menacho,7232,https://www.futwiz.com/en/fifa22/player/cesar-menacho/7232,64,sudamericana,71,53,57,65,33,61
Ethan Hamilton,7233,https://www.futwiz.com/en/fifa22/player/ethan-hamilton/7233,64,bronze,62,63,63,64,57,73
Marvin Bartley,7234,https://www.futwiz.com/en/fifa22/player/marvin-bartley/7234,64,bronze,43,46,57,60,63,76
Karol Angielski,7235,https://www.futwiz.com/en/fifa22/player/karol-angielski/7235,64,bronze,70,62,53,63,26,69
Thiago,7236,https://www.futwiz.com/en/fifa22/player/thiago/7236,64,bronze,76,49,60,65,48,60
Cody Cropper,7237,https://www.futwiz.com/en/fifa22/player/cody-cropper/7237,64,bronze-nr,67,62,61,66,35,61
Faisal Darwish,7238,https://www.futwiz.com/en/fifa22/player/faisal-darwish/7238,64,bronze,77,56,59,65,58,68
Hidekazu Otani,7239,https://www.futwiz.com/en/fifa22/player/hidekazu-otani/7239,64,bronze,32,35,58,49,64,57
Boris Cespedes,7240,https://www.futwiz.com/en/fifa22/player/boris-cespedes/7240,64,bronze,67,49,57,64,60,68
Moses Mawa,7241,https://www.futwiz.com/en/fifa22/player/moses-mawa/7241,64,bronze,85,61,54,65,32,72
Jonas Nietfeld,7242,https://www.futwiz.com/en/fifa22/player/jonas-nietfeld/7242,64,bronze,68,61,60,64,47,70
Jamille Matt,7243,https://www.futwiz.com/en/fifa22/player/jamille-matt/7243,64,bronze,55,63,51,59,26,82
Alfredo Stephens,7244,https://www.futwiz.com/en/fifa22/player/alfredo-stephens/7244,64,sudamericana,71,66,55,68,19,53
Tommy Hoiland,7245,https://www.futwiz.com/en/fifa22/player/tommy-hoiland/7245,64,bronze,73,64,52,65,33,73
Tiri,7246,https://www.futwiz.com/en/fifa22/player/tiri/7246,64,bronze,65,38,53,52,62,78
Ben Heneghan,7247,https://www.futwiz.com/en/fifa22/player/ben-heneghan/7247,64,bronze,46,24,41,42,64,73
Sebastian Jakubiak,7248,https://www.futwiz.com/en/fifa22/player/sebastian-jakubiak/7248,64,bronze,66,55,60,66,62,62
Wahid Faghir,7249,https://www.futwiz.com/en/fifa22/player/wahid-faghir/7249,64,bronze,69,62,48,66,22,66
Jordan Moore-Taylor,7250,https://www.futwiz.com/en/fifa22/player/jordan-moore-taylor/7250,64,bronze,65,36,57,56,62,76
Joao Silva,7251,https://www.futwiz.com/en/fifa22/player/joao-silva/7251,64,bronze,65,66,38,63,21,73
Kwadwo Duah,7252,https://www.futwiz.com/en/fifa22/player/kwadwo-duah/7252,64,bronze,86,64,56,61,31,74
Mikkel Kaufmann,7253,https://www.futwiz.com/en/fifa22/player/mikkel-kaufmann/7253,64,bronze,73,63,51,60,25,63
Mukhtar Ali,7254,https://www.futwiz.com/en/fifa22/player/mukhtar-ali/7254,64,bronze,63,52,60,64,57,65
Javi Gomez,7255,https://www.futwiz.com/en/fifa22/player/javi-gomez/7255,64,bronze,75,59,61,67,28,47
Michal Mak,7256,https://www.futwiz.com/en/fifa22/player/michal-mak/7256,64,bronze,84,62,59,64,27,48
Fernando Arce,7257,https://www.futwiz.com/en/fifa22/player/fernando-arce/7257,64,bronze,60,52,59,60,62,75
Shaquil Delos,7258,https://www.futwiz.com/en/fifa22/player/shaquil-delos/7258,64,bronze,83,52,50,69,57,62
Tom Eastman,7259,https://www.futwiz.com/en/fifa22/player/tom-eastman/7259,64,bronze,42,32,49,53,64,77
Zoran Kvrzic,7260,https://www.futwiz.com/en/fifa22/player/zoran-kvrzic/7260,64,bronze,54,43,62,64,64,57
Ivan Mamut,7261,https://www.futwiz.com/en/fifa22/player/ivan-mamut/7261,64,bronze,61,63,58,60,25,77
Anders Kristiansen,7262,https://www.futwiz.com/en/fifa22/player/anders-kristiansen/7262,64,bronze-nr,64,61,62,66,24,64
Folarin Balogun,7263,https://www.futwiz.com/en/fifa22/player/folarin-balogun/7263,64,bronze,74,63,45,63,21,60
Agyemang Diawusie,7264,https://www.futwiz.com/en/fifa22/player/agyemang-diawusie/7264,64,bronze,90,57,50,66,28,64
Baily Cargill,7265,https://www.futwiz.com/en/fifa22/player/baily-cargill/7265,64,bronze,58,34,59,57,63,75
Bai Jiajun,7266,https://www.futwiz.com/en/fifa22/player/bai-jiajun/7266,64,bronze,76,50,56,64,59,70
Pablo Vazquez,7267,https://www.futwiz.com/en/fifa22/player/pablo-vazquez/7267,64,bronze,46,30,43,40,66,64
Alberto Moreno,7268,https://www.futwiz.com/en/fifa22/player/alberto-moreno/7268,64,bronze-nr,69,59,63,67,52,55
Ryang Yong Gi,7269,https://www.futwiz.com/en/fifa22/player/ryang-yong-gi/7269,64,bronze,32,59,67,65,47,60
Rodrigo Ramallo,7270,https://www.futwiz.com/en/fifa22/player/rodrigo-ramallo/7270,64,libertadores,73,63,47,63,40,65
Vicente Fernandez,7271,https://www.futwiz.com/en/fifa22/player/vicente-fernandez/7271,64,sudamericana,70,31,60,62,59,65
Simon Graves,7272,https://www.futwiz.com/en/fifa22/player/simon-graves/7272,64,bronze,53,41,55,57,64,71
Mark Connolly,7273,https://www.futwiz.com/en/fifa22/player/mark-connolly/7273,64,bronze,51,28,47,45,62,79
Jordan Tunnicliffe,7274,https://www.futwiz.com/en/fifa22/player/jordan-tunnicliffe/7274,64,bronze,54,26,45,50,63,78
Brian Salvareschi,7275,https://www.futwiz.com/en/fifa22/player/brian-salvareschi/7275,64,bronze,65,27,44,51,64,66
Rosario Latouchent,7276,https://www.futwiz.com/en/fifa22/player/rosario-latouchent/7276,64,bronze,66,36,52,61,61,56
Ricardo Grigore,7277,https://www.futwiz.com/en/fifa22/player/ricardo-grigore/7277,64,bronze,41,27,41,41,60,78
Ignacio Chicco,7278,https://www.futwiz.com/en/fifa22/player/ignacio-chicco/7278,64,bronze-nr,67,65,59,63,31,63
Soma Novothny,7279,https://www.futwiz.com/en/fifa22/player/soma-novothny/7279,64,bronze,45,64,41,57,27,70
Abo Eisa,7280,https://www.futwiz.com/en/fifa22/player/abo-eisa/7280,64,bronze,93,58,54,67,28,63
Naouirou Ahamada,7281,https://www.futwiz.com/en/fifa22/player/naouirou-ahamada/7281,64,bronze,69,48,63,70,56,61
Tobias Schutzenauer,7282,https://www.futwiz.com/en/fifa22/player/tobias-schutzenauer/7282,64,bronze-nr,64,62,65,63,36,66
Damian Malrechauffe,7283,https://www.futwiz.com/en/fifa22/player/damian-malrechauffe/7283,64,libertadores,40,30,40,37,67,59
Anthony Scully,7284,https://www.futwiz.com/en/fifa22/player/anthony-scully/7284,64,bronze,81,61,55,66,34,57
Jake Taylor,7285,https://www.futwiz.com/en/fifa22/player/jake-taylor/7285,64,bronze,69,56,62,65,59,71
Thierry Lutonda,7286,https://www.futwiz.com/en/fifa22/player/thierry-lutonda/7286,64,bronze,80,31,55,64,58,60
Ruslan Neshcheret,7287,https://www.futwiz.com/en/fifa22/player/ruslan-neshcheret/7287,64,bronze-nr,65,60,62,66,26,63
Sam Greenwood,7288,https://www.futwiz.com/en/fifa22/player/sam-greenwood/7288,64,bronze,66,65,57,65,33,56
Callum Cooke,7289,https://www.futwiz.com/en/fifa22/player/callum-cooke/7289,64,bronze,64,58,60,68,54,64
Julian Wiesmeier,7290,https://www.futwiz.com/en/fifa22/player/julian-wiesmeier/7290,64,bronze,75,59,60,68,35,57
Eduard Florescu,7291,https://www.futwiz.com/en/fifa22/player/eduard-florescu/7291,64,bronze,70,66,63,65,52,61
Johann Lepenant,7292,https://www.futwiz.com/en/fifa22/player/johann-lepenant/7292,64,bronze,65,42,60,63,60,63
Jordan Houghton,7293,https://www.futwiz.com/en/fifa22/player/jordan-houghton/7293,64,bronze,66,51,61,60,59,69
Mikey Devlin,7294,https://www.futwiz.com/en/fifa22/player/mikey-devlin/7294,64,bronze,34,28,35,41,64,69
Elliott List,7295,https://www.futwiz.com/en/fifa22/player/elliott-list/7295,64,bronze,93,62,53,65,28,67
