ID;Nombre;IdFutwiz;Enlace;Media;Calidad;Equipo;Liga;Pais;Ritmo;Tiro;Pase;Regate;Defensa;Fisico
6665;david pavelka;6832;https://www.futwiz.com/en/fc24/player/david-pavelka/6832;69;silver-nr;Sparta Praha;CZE 1;Republica Checa;59;59;65;65;66;73
6666;bailey peacock-farrell;6831;https://www.futwiz.com/en/fc24/player/bailey-peacock-farrell/6831;69;silver-nr;AGF;DEN 1;Irlanda N.;70;67;68;72;53;65
6667;david pech;6830;https://www.futwiz.com/en/fc24/player/david-pech/6830;69;silver-nr;Slavia Praha;CZE 1;Republica Checa;79;60;67;69;63;70
6668;kristian pedersen;6829;https://www.futwiz.com/en/fc24/player/kristian-pedersen/6829;69;silver;1. FC KAPln;GER 1;Dinamarca;60;37;57;63;69;79
6669;gianluca pegolo;6828;https://www.futwiz.com/en/fc24/player/gianluca-pegolo/6828;69;silver-nr;Sassuolo;ITA 1;Italia;66;68;60;69;43;70
6670;peter pekarik;6827;https://www.futwiz.com/en/fc24/player/peter-pekarik/6827;69;silver-nr;Hertha Berlin;GER 2;Eslovaquia;54;40;63;70;68;63
6671;alisson safira;6826;https://www.futwiz.com/en/fc24/player/alisson-safira/6826;69;silver-nr;VitA3ria SC;POR 1;Brasil;67;70;51;64;25;65
6672;matias pellegrini;6825;https://www.futwiz.com/en/fc24/player/matias-pellegrini/6825;69;silver-nr;New York City FC;MLS;Argentina;83;62;61;71;49;59
6673;marco pellegrino;6824;https://www.futwiz.com/en/fc24/player/marco-pellegrino/6824;69;silver-nr;Milan;ITA 1;Argentina;64;39;52;52;70;73
6674;felipe pena;6823;https://www.futwiz.com/en/fc24/player/felipe-pena/6823;69;silver-nr;LanAos;ARG 1;Argentina;69;45;62;63;69;69
6675;geisson perea;6822;https://www.futwiz.com/en/fc24/player/geisson-perea/6822;69;gold;Dep. Pereira;LIB;Colombia;60;28;49;57;67;77
6676;danny perez;6821;https://www.futwiz.com/en/fc24/player/danny-perez/6821;69;gold;Puerto Cabello;SUD;Venezuela;83;66;64;70;36;64
6677;damian perez;6820;https://www.futwiz.com/en/fc24/player/damian-perez/6820;69;silver-nr;Independiente;ARG 1;Argentina;76;52;60;67;64;71
6678;gonzalo perez;6819;https://www.futwiz.com/en/fc24/player/gonzalo-perez/6819;69;silver-nr;LanAos;ARG 1;Uruguay;63;38;54;46;71;63
6679;pedro perlaza;6818;https://www.futwiz.com/en/fc24/player/pedro-perlaza/6818;69;gold;Barcelona SC;LIB;Ecuador;83;44;63;68;62;71
6680;jean carlos pestana;6817;https://www.futwiz.com/en/fc24/player/jean-carlos-pestana/6817;69;gold;Aguilas Doradas;SUD;Colombia;52;27;43;41;72;71
6681;claudiu petrila;6816;https://www.futwiz.com/en/fc24/player/claudiu-petrila/6816;69;silver;FC Rapid 1923;ROM 1;Rumania;90;62;65;69;34;56
6682;leo petrot;6815;https://www.futwiz.com/en/fc24/player/leo-petrot/6815;69;silver-nr;AS Saint-Atienne;FRA 2;Francia;64;32;46;54;70;73
6683;matt phillips;6814;https://www.futwiz.com/en/fc24/player/matt-phillips/6814;69;silver-nr;West Brom;ENG 2;Escocia;74;68;66;70;43;67
6684;jaden philogene;6813;https://www.futwiz.com/en/fc24/player/jaden-philogene/6813;69;silver-nr;Aston Villa;ENG 1;Inglaterra;78;61;63;71;33;54
6685;fafa picault;6812;https://www.futwiz.com/en/fc24/player/fafa-picault/6812;69;silver;Nashville SC;MLS;Haiti;87;65;62;71;40;49
6686;cristiano piccini;6811;https://www.futwiz.com/en/fc24/player/cristiano-piccini/6811;69;silver-nr;1. FC Magdeburg;GER 2;Italia;64;45;66;68;68;72
6687;roberto piccoli;6810;https://www.futwiz.com/en/fc24/player/roberto-piccoli/6810;69;silver-nr;Empoli;ITA 1;Italia;72;68;50;63;34;66
6688;florian pick;6809;https://www.futwiz.com/en/fc24/player/florian-pick/6809;69;silver-nr;Heidenheim;GER 1;Alemania;78;61;61;74;29;50
6689;charles pickel;6808;https://www.futwiz.com/en/fc24/player/charles-pickel/6808;69;silver;Cremonese;ITA 2;Suiza;64;56;64;67;64;79
6690;santiago pierotti;6807;https://www.futwiz.com/en/fc24/player/santiago-pierotti/6807;69;silver-nr;ColA3n;ARG 1;Argentina;71;67;65;71;61;70
6691;cesar pinares;6806;https://www.futwiz.com/en/fc24/player/cesar-pinares/6806;69;gold;Uni. CatA3lica;SUD;Chile;70;64;70;73;52;70
6692;bruno pinatares;6805;https://www.futwiz.com/en/fc24/player/bruno-pinatares/6805;69;gold;Barcelona SC;LIB;Uruguay;53;54;60;63;66;76
6693;rafael barbosa;6804;https://www.futwiz.com/en/fc24/player/rafael-barbosa/6804;69;silver-nr;Farense;POR 1;Portugal;76;59;66;74;30;48
6694;oscar piris;6803;https://www.futwiz.com/en/fc24/player/oscar-piris/6803;69;silver-nr;UniA3n;ARG 1;Argentina;56;50;49;54;69;77
6695;bruno pitton;6802;https://www.futwiz.com/en/fc24/player/bruno-pitton/6802;69;gold;Newell's;SUD;Argentina;69;65;67;64;63;64
6696;rodolfo pizarro;6801;https://www.futwiz.com/en/fc24/player/rodolfo-pizarro/6801;69;silver-nr;AEK Athens;GRE 1;Mexico;75;64;65;72;50;67
6697;frantisek plach;6800;https://www.futwiz.com/en/fc24/player/frantisek-plach/6800;69;silver-nr;Piast Gliwice;POL 1;Eslovaquia;68;67;66;68;33;67
6698;przemyslaw placheta;6799;https://www.futwiz.com/en/fc24/player/przemyslaw-placheta/6799;69;silver;Norwich;ENG 2;Polonia;91;60;60;70;39;55
6699;tin plavotic;6798;https://www.futwiz.com/en/fc24/player/tin-plavotic/6798;69;silver;FK Austria Wien;AUT 1;Croacia;44;29;46;43;67;82
6700;pleguezuelo;6797;https://www.futwiz.com/en/fc24/player/pleguezuelo/6797;69;silver;Plymouth Argyle;ENG 2;España;78;35;57;69;69;66
6701;mackenzie pluck;6796;https://www.futwiz.com/en/fc24/player/mackenzie-pluck/6796;69;silver-nr;;;Estados Unidos;69;64;66;69;48;59
6702;andy polar;6795;https://www.futwiz.com/en/fc24/player/andy-polar/6795;69;gold;Binacional;SUD;Peru;85;59;61;70;27;59
6703;andrea poli;6794;https://www.futwiz.com/en/fc24/player/andrea-poli/6794;69;silver-nr;Modena;ITA 2;Italia;52;62;69;69;67;62
6704;paxton pomykal;6793;https://www.futwiz.com/en/fc24/player/paxton-pomykal/6793;69;silver-nr;FC Dallas;MLS;Estados Unidos;74;57;70;72;61;68
6705;manolo portanova;6792;https://www.futwiz.com/en/fc24/player/manolo-portanova/6792;69;silver-nr;Reggiana;ITA 2;Italia;73;63;69;70;55;62
6706;brad potts;6791;https://www.futwiz.com/en/fc24/player/brad-potts/6791;69;silver;Preston;ENG 2;Inglaterra;73;70;66;66;61;77
6707;cameron pring;6790;https://www.futwiz.com/en/fc24/player/cameron-pring/6790;69;silver-nr;Bristol City;ENG 2;Inglaterra;80;47;58;66;64;69
6708;alex pritchard;6789;https://www.futwiz.com/en/fc24/player/alex-pritchard/6789;69;silver-nr;Sunderland;ENG 2;Inglaterra;61;67;69;72;46;43
6709;tymoteusz puchacz;6788;https://www.futwiz.com/en/fc24/player/tymoteusz-puchacz/6788;69;silver;Kaiserslautern;GER 2;Polonia;79;64;61;69;63;77
6710;raffaele pucino;6787;https://www.futwiz.com/en/fc24/player/raffaele-pucino/6787;69;silver-nr;Bari;ITA 2;Italia;73;45;58;65;65;71
6711;arnau puigmal;6786;https://www.futwiz.com/en/fc24/player/arnau-puigmal/6786;69;silver-nr;UD AlmerAa;ESP 1;España;67;63;69;70;57;51
6712;eduardo quaresma;6785;https://www.futwiz.com/en/fc24/player/eduardo-quaresma/6785;69;silver-nr;Sporting CP;POR 1;Portugal;52;31;47;57;68;69
6713;deinner quinones;6784;https://www.futwiz.com/en/fc24/player/deinner-quinones/6784;69;gold;Indep. MedellAn;LIB;Colombia;91;61;63;71;46;69
6714;joe ralls;6783;https://www.futwiz.com/en/fc24/player/joe-ralls/6783;69;silver-nr;Cardiff City;ENG 2;Inglaterra;58;67;70;68;64;65
6715;anthony ralston;6782;https://www.futwiz.com/en/fc24/player/anthony-ralston/6782;69;silver;Celtic;SPFL;Escocia;72;58;65;67;65;78
6716;ylber ramadani;6781;https://www.futwiz.com/en/fc24/player/ylber-ramadani/6781;69;silver-nr;Lecce;ITA 1;Albania;61;58;60;64;68;75
6717;ivan ramirez;6780;https://www.futwiz.com/en/fc24/player/ivan-ramirez/6780;69;gold;Libertad;LIB;Paraguay;71;44;61;63;65;70
6718;alejandro ramos;6779;https://www.futwiz.com/en/fc24/player/alejandro-ramos/6779;69;gold;FBC Melgar;LIB;Peru;81;27;55;62;62;67
6719;emily ramsey;6778;https://www.futwiz.com/en/fc24/player/emily-ramsey/6778;69;silver-nr;Everton;;Inglaterra;69;68;71;68;35;67
6720;joe rankin-costello;6777;https://www.futwiz.com/en/fc24/player/joe-rankin-costello/6777;69;silver-nr;Blackburn Rovers;ENG 2;Inglaterra;74;55;61;67;66;68
6721;filippo ranocchia;6776;https://www.futwiz.com/en/fc24/player/filippo-ranocchia/6776;69;silver-nr;Empoli;ITA 1;Italia;65;59;71;71;61;71
6722;nicolai rapp;6775;https://www.futwiz.com/en/fc24/player/nicolai-rapp/6775;69;silver-nr;SV Werder Bremen;GER 1;Alemania;54;42;56;59;69;72
6723;joher khadim rassoul;6774;https://www.futwiz.com/en/fc24/player/joher-khadim-rassoul/6774;69;silver;Pendikspor;TUR 1;Senegal;72;46;57;63;67;78
6724;jade rastocle;6773;https://www.futwiz.com/en/fc24/player/jade-rastocle/6773;69;silver-nr;Stade de Reims;;Francia;56;39;55;60;71;65
6725;andrei ratiu;6772;https://www.futwiz.com/en/fc24/player/andrei-ratiu/6772;69;silver-nr;Rayo Vallecano;ESP 1;Rumania;72;56;64;66;67;66
6726;rayan raveloson;6771;https://www.futwiz.com/en/fc24/player/rayan-raveloson/6771;69;silver;AJ Auxerre;FRA 2;Madagascar;74;65;64;71;68;75
6727;martin rea;6770;https://www.futwiz.com/en/fc24/player/martin-rea/6770;69;gold;Danubio;SUD;Uruguay;60;29;37;42;73;71
6728;juan carlos;6769;https://www.futwiz.com/en/fc24/player/juan-carlos/6769;69;silver-nr;FC Cartagena;ESP 2;España;60;70;68;72;54;61
6729;abderrahman rebbach;6768;https://www.futwiz.com/en/fc24/player/abderrahman-rebbach/6768;69;silver-nr;D. AlavA(c)s;ESP 1;Argelia;66;70;66;70;36;67
6730;jorge recalde;6767;https://www.futwiz.com/en/fc24/player/jorge-recalde/6767;69;gold;Newell's;SUD;Paraguay;67;72;50;68;21;64
6731;erlend dahl reitan;6766;https://www.futwiz.com/en/fc24/player/erlend-dahl-reitan/6766;69;silver-nr;Rosenborg BK;NOR 1;Noruega;79;47;59;65;63;74
6732;nicolas reniero;6765;https://www.futwiz.com/en/fc24/player/nicolas-reniero/6765;69;gold;Racing Club;LIB;Argentina;72;68;63;69;32;69
6733;guillaume restes;6764;https://www.futwiz.com/en/fc24/player/guillaume-restes/6764;69;silver-nr;Toulouse FC;FRA 1;Francia;70;69;68;72;36;69
6734;oriol rey;6763;https://www.futwiz.com/en/fc24/player/oriol-rey/6763;69;silver-nr;Levante UD;ESP 2;España;57;58;64;68;65;63
6735;andres reyes;6762;https://www.futwiz.com/en/fc24/player/andres-reyes/6762;69;silver;Red Bulls;MLS;Colombia;74;33;40;47;69;80
6736;reyna reyes;6761;https://www.futwiz.com/en/fc24/player/reyna-reyes/6761;69;silver-nr;;;Mexico;62;49;66;66;67;58
6737;lorenzo reyes;6760;https://www.futwiz.com/en/fc24/player/lorenzo-reyes/6760;69;gold;Aublense;LIB;Chile;54;56;64;65;64;80
6738;brayan riascos;6759;https://www.futwiz.com/en/fc24/player/brayan-riascos/6759;69;silver;Gaziantep;TUR 1;Colombia;83;69;62;67;35;81
6739;amir richardson;6758;https://www.futwiz.com/en/fc24/player/amir-richardson/6758;69;silver;Stade de Reims;FRA 1;Francia;71;58;65;70;64;73
6740;cesar rigamonti;6757;https://www.futwiz.com/en/fc24/player/cesar-rigamonti/6757;69;gold;Palestino;SUD;Argentina;69;67;65;71;40;68
6741;ruben dario rios;6756;https://www.futwiz.com/en/fc24/player/ruben-dario-rios/6756;69;gold;GuaranA;SUD;Argentina;69;60;66;67;60;61
6742;rios reina;6755;https://www.futwiz.com/en/fc24/player/rios-reina/6755;69;silver;SD Eibar;ESP 2;España;78;60;68;67;62;78
6743;remy riou;6754;https://www.futwiz.com/en/fc24/player/remy-riou/6754;69;silver-nr;OL;FRA 1;Francia;69;66;65;68;48;70
6744;andrea rispoli;6753;https://www.futwiz.com/en/fc24/player/andrea-rispoli/6753;69;silver-nr;Cosenza;ITA 2;Italia;73;61;65;65;64;73
6745;ciro rius;6752;https://www.futwiz.com/en/fc24/player/ciro-rius/6752;69;silver-nr;Platense;ARG 1;Argentina;72;61;67;70;57;60
6746;christian rivera;6751;https://www.futwiz.com/en/fc24/player/christian-rivera/6751;69;silver;R. Sporting;ESP 2;España;49;48;66;65;66;75
6747;rodrigo rivero;6750;https://www.futwiz.com/en/fc24/player/rodrigo-rivero/6750;69;gold;Liverpool;LIB;Uruguay;79;65;69;68;38;59
6748;carlos rivero;6749;https://www.futwiz.com/en/fc24/player/carlos-rivero/6749;69;gold;Puerto Cabello;SUD;Venezuela;52;33;50;61;68;73
6749;cristian rivero;6748;https://www.futwiz.com/en/fc24/player/cristian-rivero/6748;69;silver-nr;Valencia CF;ESP 1;España;71;64;67;72;27;66
6750;jayde riviere;6747;https://www.futwiz.com/en/fc24/player/jayde-riviere/6747;69;silver-nr;Manchester Utd;;Canada;67;51;65;64;67;66
6751;clara robbins;6746;https://www.futwiz.com/en/fc24/player/clara-robbins/6746;69;silver-nr;;;Estados Unidos;66;67;67;69;61;57
6752;gisela robledo;6745;https://www.futwiz.com/en/fc24/player/gisela-robledo/6745;69;silver-nr;;;Colombia;73;71;63;73;23;61
6753;ruben lima;6744;https://www.futwiz.com/en/fc24/player/ruben-lima/6744;69;silver-nr;FC FamalicAPSo;POR 1;Portugal;68;56;65;68;67;66
6754;jannik rochelt;6743;https://www.futwiz.com/en/fc24/player/jannik-rochelt/6743;69;silver-nr;SV Elversberg;GER 2;Alemania;80;60;65;68;47;64
6755;igor thiago;6742;https://www.futwiz.com/en/fc24/player/igor-thiago/6742;69;silver-nr;Club Brugge;BEL 1;Brasil;75;68;48;62;23;71
6756;ruben ribeiro;6741;https://www.futwiz.com/en/fc24/player/ruben-ribeiro/6741;69;silver;Hatayspor;TUR 1;Portugal;63;68;73;73;63;60
6757;salomon rodriguez;6740;https://www.futwiz.com/en/fc24/player/salomon-rodriguez/6740;69;silver-nr;Godoy Cruz;ARG 1;Uruguay;66;70;54;63;31;70
6758;arley rodriguez;6739;https://www.futwiz.com/en/fc24/player/arley-rodriguez/6739;69;gold;Dep. Pereira;LIB;Colombia;84;68;61;72;39;73
6759;facundo rodriguez;6738;https://www.futwiz.com/en/fc24/player/facundo-rodriguez/6738;69;gold;LDU Quito;SUD;Argentina;66;29;43;52;70;71
6760;santiago rodriguez;6737;https://www.futwiz.com/en/fc24/player/santiago-rodriguez/6737;69;silver-nr;Instituto;ARG 1;Argentina;72;71;64;71;31;61
6761;alan rodriguez;6736;https://www.futwiz.com/en/fc24/player/alan-rodriguez/6736;69;silver-nr;Rosario Central;ARG 1;Paraguay;78;52;69;68;62;59
6762;enea mihaj;6735;https://www.futwiz.com/en/fc24/player/enea-mihaj/6735;69;silver-nr;FC FamalicAPSo;POR 1;Albania;61;42;50;49;71;71
6763;pedro milans;6734;https://www.futwiz.com/en/fc24/player/pedro-milans/6734;69;gold;PeA+-arol;SUD;Uruguay;69;47;59;66;65;65
6764;julian millan;6733;https://www.futwiz.com/en/fc24/player/julian-millan/6733;69;gold;Santa Fe;SUD;Colombia;58;43;56;56;71;70
6765;tyler miller;6732;https://www.futwiz.com/en/fc24/player/tyler-miller/6732;69;silver;D.C. United;MLS;Estados Unidos;67;65;69;66;35;72
6766;dardo miloc;6731;https://www.futwiz.com/en/fc24/player/dardo-miloc/6731;69;silver-nr;Central CA3rdoba;ARG 1;Argentina;60;46;60;64;66;76
6767;billy mitchell;6730;https://www.futwiz.com/en/fc24/player/billy-mitchell/6730;69;silver-nr;Millwall;ENG 2;Inglaterra;67;54;62;68;65;71
6768;gerasimos mitoglou;6729;https://www.futwiz.com/en/fc24/player/gerasimos-mitoglou/6729;69;silver;AEK Athens;GRE 1;Grecia;60;31;51;46;68;81
6769;jan mlakar;6728;https://www.futwiz.com/en/fc24/player/jan-mlakar/6728;69;silver-nr;Pisa;ITA 2;Eslovenia;72;69;55;65;28;66
6770;kevin mohwald;6727;https://www.futwiz.com/en/fc24/player/kevin-mohwald/6727;69;silver;KAS Eupen;BEL 1;Alemania;43;69;72;69;63;64
6771;adrien monfray;6726;https://www.futwiz.com/en/fc24/player/adrien-monfray/6726;69;silver;Grenoble Foot 38;FRA 2;Francia;65;51;59;62;67;82
6772;jordy monroy;6725;https://www.futwiz.com/en/fc24/player/jordy-monroy/6725;69;gold;Dep. Pereira;LIB;Armenia;76;30;58;61;63;65
6773;miguel monsalve;6724;https://www.futwiz.com/en/fc24/player/miguel-monsalve/6724;69;gold;Indep. MedellAn;LIB;Colombia;63;64;62;69;35;44
6774;fredy montero;6723;https://www.futwiz.com/en/fc24/player/fredy-montero/6723;69;silver-nr;Sounders FC;MLS;Colombia;54;72;67;69;41;59
6775;clemente montes;6722;https://www.futwiz.com/en/fc24/player/clemente-montes/6722;69;gold;Uni. CatA3lica;SUD;Chile;79;60;60;71;23;55
6776;felipe mora;6721;https://www.futwiz.com/en/fc24/player/felipe-mora/6721;69;silver-nr;Portland Timbers;MLS;Chile;72;69;54;69;26;59
6777;julia mora;6720;https://www.futwiz.com/en/fc24/player/julia-mora/6720;69;silver-nr;;;España;70;40;64;63;71;63
6778;steven moreira;6719;https://www.futwiz.com/en/fc24/player/steven-moreira/6719;69;silver-nr;Columbus Crew;MLS;Francia;68;32;65;65;69;72
6779;neyder moreno;6718;https://www.futwiz.com/en/fc24/player/neyder-moreno/6718;69;gold;Atl. Nacional;LIB;Colombia;79;63;66;70;48;56
6780;hildeberto pereira;6717;https://www.futwiz.com/en/fc24/player/hildeberto-pereira/6717;69;silver;Henan SSLM FC;CHN 1;C. Verde;84;66;61;72;53;79
6781;sergio mosquera;6716;https://www.futwiz.com/en/fc24/player/sergio-mosquera/6716;69;gold;Atl. Nacional;LIB;Colombia;53;52;42;50;70;75
6782;lebo mothiba;6715;https://www.futwiz.com/en/fc24/player/lebo-mothiba/6715;69;silver-nr;Strasbourg;FRA 1;S. Africa;63;70;60;69;27;65
6783;jose moya;6714;https://www.futwiz.com/en/fc24/player/jose-moya/6714;69;gold;GuaranA;SUD;Colombia;43;33;44;45;71;69
6784;sebastian moyano;6713;https://www.futwiz.com/en/fc24/player/sebastian-moyano/6713;69;silver-nr;UniA3n;ARG 1;Argentina;68;66;62;71;51;70
6785;paul-jose mpoku;6712;https://www.futwiz.com/en/fc24/player/paul-jose-mpoku/6712;69;silver;Incheon United;KOR 1;RD Congo;72;71;73;70;46;68
6786;miro muheim;6711;https://www.futwiz.com/en/fc24/player/miro-muheim/6711;69;silver-nr;Hamburger SV;GER 2;Suiza;72;57;66;66;65;67
6787;lukas muhl;6710;https://www.futwiz.com/en/fc24/player/lukas-muhl/6710;69;silver-nr;Spezia;ITA 2;Alemania;68;37;54;56;68;75
6788;samuele mulattieri;6709;https://www.futwiz.com/en/fc24/player/samuele-mulattieri/6709;69;silver-nr;Sassuolo;ITA 1;Italia;71;69;60;68;37;64
6789;fejsal mulic;6708;https://www.futwiz.com/en/fc24/player/fejsal-mulic/6708;69;silver-nr;Suwon Samsung;KOR 1;Serbia;72;70;45;59;31;72
6790;andreas muller;6707;https://www.futwiz.com/en/fc24/player/andreas-muller/6707;69;silver-nr;SV Darmstadt 98;GER 1;Alemania;66;59;69;69;65;59
6791;cesar munder;6706;https://www.futwiz.com/en/fc24/player/cesar-munder/6706;69;gold;Cobresal;SUD;Chile;87;63;60;72;31;62
6792;rodrigo muniz;6705;https://www.futwiz.com/en/fc24/player/rodrigo-muniz/6705;69;silver-nr;Fulham;ENG 1;Brasil;70;69;55;67;33;71
6793;ezequiel munoz;6704;https://www.futwiz.com/en/fc24/player/ezequiel-munoz/6704;69;gold;Estudiantes;SUD;Argentina;51;31;48;49;70;70
6794;javi munoz;6703;https://www.futwiz.com/en/fc24/player/javi-munoz/6703;69;silver-nr;UD Las Palmas;ESP 1;España;69;63;68;70;62;69
6795;nicola murru;6702;https://www.futwiz.com/en/fc24/player/nicola-murru/6702;69;silver-nr;Sampdoria;ITA 2;Italia;67;40;60;66;67;66
6796;charly musonda;6701;https://www.futwiz.com/en/fc24/player/charly-musonda/6701;69;silver;Levante UD;ESP 2;Belgica;77;63;65;76;24;37
6797;chloe mustaki;6700;https://www.futwiz.com/en/fc24/player/chloe-mustaki/6700;69;silver-nr;Bristol City;;Rep. Irlanda;64;54;58;61;69;64
6798;natalie muth;6699;https://www.futwiz.com/en/fc24/player/natalie-muth/6699;69;silver-nr;MSV Duisburg;;Estados Unidos;65;56;60;63;67;66
6799;joel mvuka;6698;https://www.futwiz.com/en/fc24/player/joel-mvuka/6698;69;silver;FC Lorient;FRA 1;Noruega;89;57;59;74;41;46
6800;kevin n'doram;6697;https://www.futwiz.com/en/fc24/player/kevin-ndoram/6697;69;silver-nr;FC Metz;FRA 1;Francia;61;49;59;66;67;76
6801;chloe n'gazi;6696;https://www.futwiz.com/en/fc24/player/chloe-ngazi/6696;69;silver-nr;;;Argelia;71;69;66;72;42;64
6802;andy najar;6695;https://www.futwiz.com/en/fc24/player/andy-najar/6695;69;silver;D.C. United;MLS;Sierra L.;71;62;67;72;71;66
6803;nikolas nartey;6694;https://www.futwiz.com/en/fc24/player/nikolas-nartey/6694;69;silver-nr;VfB Stuttgart;GER 1;Dinamarca;72;49;67;74;66;70
6804;kyle naughton;6693;https://www.futwiz.com/en/fc24/player/kyle-naughton/6693;69;silver-nr;Swansea City;ENG 2;Inglaterra;56;51;63;66;71;66
6805;gustavo navarro;6692;https://www.futwiz.com/en/fc24/player/gustavo-navarro/6692;69;gold;Gral. Caballero;SUD;Paraguay;66;22;37;42;70;82
6806;federico navarro;6691;https://www.futwiz.com/en/fc24/player/federico-navarro/6691;69;silver-nr;Chicago Fire FC;MLS;Argentina;74;47;62;69;68;57
6807;raul navarro;6690;https://www.futwiz.com/en/fc24/player/raul-navarro/6690;69;silver-nr;Burgos CF;ESP 2;España;65;57;66;67;65;68
6808;rassoul ndiaye;6689;https://www.futwiz.com/en/fc24/player/rassoul-ndiaye/6689;69;silver-nr;Havre AC;FRA 1;Francia;73;53;64;68;65;72
6809;dieumerci ndongala;6688;https://www.futwiz.com/en/fc24/player/dieumerci-ndongala/6688;69;silver-nr;Apoel FC;CYP 1;RD Congo;81;59;64;74;28;42
6810;paul nebel;6687;https://www.futwiz.com/en/fc24/player/paul-nebel/6687;69;silver;Karlsruher SC;GER 2;Alemania;67;60;64;75;29;58
6811;marjolen nekesa wafula;6686;https://www.futwiz.com/en/fc24/player/marjolen-nekesa-wafula/6686;69;silver;Slavia Praha;;Kenia;67;65;62;75;25;62
6812;loic nestor;6685;https://www.futwiz.com/en/fc24/player/loic-nestor/6685;69;silver-nr;Grenoble Foot 38;FRA 2;Francia;49;45;55;56;69;80
6813;perry ng;6684;https://www.futwiz.com/en/fc24/player/perry-ng/6684;69;silver-nr;Cardiff City;ENG 2;Inglaterra;73;45;63;64;69;73
6814;morgane nicoli;6683;https://www.futwiz.com/en/fc24/player/morgane-nicoli/6683;69;silver-nr;Sevilla FC;;Francia;53;37;53;59;70;64
6815;roland niczuly;6682;https://www.futwiz.com/en/fc24/player/roland-niczuly/6682;69;silver-nr;Sepsi OSK;ROM 1;Rumania;68;66;71;71;32;69
6816;juanjo nieto;6681;https://www.futwiz.com/en/fc24/player/juanjo-nieto/6681;69;silver-nr;SD Huesca;ESP 2;España;79;62;64;70;62;68
6817;jenna nighswonger;6680;https://www.futwiz.com/en/fc24/player/jenna-nighswonger/6680;69;silver-nr;;;Estados Unidos;68;65;69;68;66;59
6818;jannis nikolaou;6679;https://www.futwiz.com/en/fc24/player/jannis-nikolaou/6679;69;silver-nr;Braunschweig;GER 2;Alemania;65;43;62;58;68;77
6819;gustaf nilsson;6678;https://www.futwiz.com/en/fc24/player/gustaf-nilsson/6678;69;silver;R. Union St.-G.;BEL 1;Suecia;70;71;51;60;30;74
6820;nolaskoain;6677;https://www.futwiz.com/en/fc24/player/nolaskoain/6677;69;silver-nr;Athletic Club;ESP 1;España;49;59;63;66;69;70
6821;antonio filipe;6676;https://www.futwiz.com/en/fc24/player/antonio-filipe/6676;69;silver-nr;Estrela Amadora;POR 1;Portugal;71;67;58;71;33;70
6822;rhys norrington-davies;6675;https://www.futwiz.com/en/fc24/player/rhys-norrington-davies/6675;69;silver-nr;Sheffield Utd;ENG 1;Gales;73;43;60;64;65;67
6823;lea notel;6674;https://www.futwiz.com/en/fc24/player/lea-notel/6674;69;silver-nr;Stade de Reims;;Francia;63;48;64;65;67;64
6824;diego novaretti;6673;https://www.futwiz.com/en/fc24/player/diego-novaretti/6673;69;silver-nr;Belgrano;ARG 1;Argentina;32;32;50;44;70;76
6825;joaquin novillo;6672;https://www.futwiz.com/en/fc24/player/joaquin-novillo/6672;69;silver-nr;FC Vizela;POR 1;Argentina;64;34;46;49;69;78
6826;hugo novoa;6671;https://www.futwiz.com/en/fc24/player/hugo-novoa/6671;69;silver;RB Leipzig;GER 1;España;88;68;53;73;37;54
6827;vas nunez;6670;https://www.futwiz.com/en/fc24/player/vas-nunez/6670;69;silver-nr;Dalian Pro;CHN 1;Hong Kong;66;35;43;49;69;75
6828;fabian nurnberger;6669;https://www.futwiz.com/en/fc24/player/fabian-nurnberger/6669;69;silver-nr;SV Darmstadt 98;GER 1;Alemania;73;61;64;73;65;64
6829;orjan nyland;6668;https://www.futwiz.com/en/fc24/player/orjan-nyland/6668;69;silver-nr;Sevilla FC;ESP 1;Noruega;69;68;68;70;47;68
6830;mark o'hara;6667;https://www.futwiz.com/en/fc24/player/mark-ohara/6667;69;silver-nr;St. Mirren;SPFL;Escocia;72;67;65;68;65;74
6831;max o'leary;6666;https://www.futwiz.com/en/fc24/player/max-oleary/6666;69;silver-nr;Bristol City;ENG 2;Rep. Irlanda;73;67;68;73;42;68
6832;luke o'nien;6665;https://www.futwiz.com/en/fc24/player/luke-onien/6665;69;silver;Sunderland;ENG 2;Inglaterra;74;58;61;64;67;81
6833;michael obafemi;6664;https://www.futwiz.com/en/fc24/player/michael-obafemi/6664;69;silver-nr;Burnley;ENG 1;Rep. Irlanda;81;68;56;70;23;64
6834;tim oberdorf;6663;https://www.futwiz.com/en/fc24/player/tim-oberdorf/6663;69;silver;DA 1/4sseldorf;GER 2;Alemania;72;46;58;60;69;71
6835;raphael obermair;6662;https://www.futwiz.com/en/fc24/player/raphael-obermair/6662;69;silver;SC Paderborn 07;GER 2;Filipinas;87;64;62;69;64;68
6836;koki ogawa;6661;https://www.futwiz.com/en/fc24/player/koki-ogawa/6661;69;silver-nr;N.E.C. Nijmegen;NED 1;Japon;79;66;54;64;29;68
6837;ryoya ogawa;6660;https://www.futwiz.com/en/fc24/player/ryoya-ogawa/6660;69;silver;STVV;BEL 1;Japon;79;55;62;64;63;77
6838;oh seung hoon;6659;https://www.futwiz.com/en/fc24/player/oh-seung-hoon/6659;69;silver;Daegu FC;KOR 1;Rep. Corea;69;67;62;70;45;72
