Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Kaoru Mitoma,20518,https://www.futwiz.com/en/fifa22/player/kaoru-mitoma/20518,82,goldif,87,80,79,86,58,73
Kerem Demirbay,20462,https://www.futwiz.com/en/fifa22/player/kerem-demirbay/20462,82,goldif,62,80,83,85,68,74
Moussa Dembele,20434,https://www.futwiz.com/en/fifa22/player/moussa-dembele/20434,82,europamotm,83,82,68,79,34,86
Jerome Boateng,20359,https://www.futwiz.com/en/fifa22/player/jerome-boateng/20359,82,gold,72,50,73,67,84,79
Nahuel Guzman,20321,https://www.futwiz.com/en/fifa22/player/nahuel-guzman/20321,82,goldif,82,81,74,83,54,85
Craig Goodwin,20320,https://www.futwiz.com/en/fifa22/player/craig-goodwin/20320,82,goldif,92,79,78,83,68,82
Conor Coady,20319,https://www.futwiz.com/en/fifa22/player/conor-coady/20319,82,goldif,51,61,78,70,83,80
Matty Cash,20318,https://www.futwiz.com/en/fifa22/player/matty-cash/20318,82,goldif,85,67,72,78,77,72
Ryan Gravenberch,20317,https://www.futwiz.com/en/fifa22/player/ryan-gravenberch/20317,82,goldif,82,80,82,86,72,75
Wataru Endo,20220,https://www.futwiz.com/en/fifa22/player/wataru-endo/20220,82,goldif,71,65,75,80,82,78
Gelson Martins,20219,https://www.futwiz.com/en/fifa22/player/gelson-martins/20219,82,goldif,96,77,75,87,56,65
Tanguy Ndombele,19994,https://www.futwiz.com/en/fifa22/player/tanguy-ndombele/19994,82,gold,71,72,81,88,69,72
Jesus Corona,19993,https://www.futwiz.com/en/fifa22/player/jesus-corona/19993,82,gold,83,67,79,85,74,60
Matt Doherty,19601,https://www.futwiz.com/en/fifa22/player/matt-doherty/19601,82,goldif,72,68,78,79,80,81
Ricardo Horta,19567,https://www.futwiz.com/en/fifa22/player/ricardo-horta/19567,82,europamotm,82,81,79,84,45,72
Cody Gakpo,19566,https://www.futwiz.com/en/fifa22/player/cody-gakpo/19566,82,eclmotm,88,83,78,83,45,76
Guido Rodriguez,19565,https://www.futwiz.com/en/fifa22/player/guido-rodriguez/19565,82,europamotm,60,61,70,71,84,81
Fabio Quagliarella,19538,https://www.futwiz.com/en/fifa22/player/fabio-quagliarella/19538,82,goldif,66,87,79,83,34,68
Coutinho,19454,https://www.futwiz.com/en/fifa22/player/coutinho/19454,82,gold,69,79,80,88,52,59
Anthony Lopes,423,https://www.futwiz.com/en/fifa22/player/anthony-lopes/423,82,gold,84,78,70,86,63,80
Sergi Darder,17673,https://www.futwiz.com/en/fifa22/player/sergi-darder/17673,82,goldif,70,78,82,82,74,75
Xherdan Shaqiri,17717,https://www.futwiz.com/en/fifa22/player/xherdan-shaqiri/17717,82,goldif,79,80,84,84,49,70
Enis Bardhi,17718,https://www.futwiz.com/en/fifa22/player/enis-bardhi/17718,82,goldif,79,84,81,85,66,60
Hamari Traore,17761,https://www.futwiz.com/en/fifa22/player/hamari-traore/17761,82,goldif,88,57,76,79,77,80
Amine Gouiri,17762,https://www.futwiz.com/en/fifa22/player/amine-gouiri/17762,82,goldif,84,85,80,83,48,74
Mario Pasalic,17763,https://www.futwiz.com/en/fifa22/player/mario-pasalic/17763,82,goldif,69,80,80,81,71,80
Jonas Hector,17811,https://www.futwiz.com/en/fifa22/player/jonas-hector/17811,82,goldif,64,64,80,79,81,80
Angel Mena,17812,https://www.futwiz.com/en/fifa22/player/angel-mena/17812,82,goldif,85,80,76,87,49,53
Alex Moreno,17860,https://www.futwiz.com/en/fifa22/player/alex-moreno/17860,82,goldif,91,64,76,81,76,69
Ezri Konsa,17861,https://www.futwiz.com/en/fifa22/player/ezri-konsa/17861,82,goldif,81,43,66,76,83,81
Luis Miguel Rodriguez,17862,https://www.futwiz.com/en/fifa22/player/luis-miguel-rodriguez/17862,82,goldif,72,85,80,86,46,73
Patrik Schick,17863,https://www.futwiz.com/en/fifa22/player/patrik-schick/17863,82,goldif,74,83,74,83,38,71
Gabriel,17943,https://www.futwiz.com/en/fifa22/player/gabriel/17943,82,goldif,72,39,63,61,84,84
Nicolo Zaniolo,18076,https://www.futwiz.com/en/fifa22/player/nicolo-zaniolo/18076,82,goldif,87,79,76,84,65,86
Romain Saiss,18077,https://www.futwiz.com/en/fifa22/player/romain-saiss/18077,82,goldif,64,60,73,74,83,82
Deulofeu,18078,https://www.futwiz.com/en/fifa22/player/deulofeu/18078,82,goldif,91,77,77,86,33,68
Antony,18183,https://www.futwiz.com/en/fifa22/player/antony/18183,82,goldif,94,76,76,88,40,68
Paulinho,18228,https://www.futwiz.com/en/fifa22/player/paulinho/18228,82,goldif,71,83,67,78,47,84
Jarrod Bowen,18229,https://www.futwiz.com/en/fifa22/player/jarrod-bowen/18229,82,goldif,81,79,78,83,48,69
Ludovic Ajorque,18278,https://www.futwiz.com/en/fifa22/player/ludovic-ajorque/18278,82,goldif,65,82,65,75,30,85
David Raum,18279,https://www.futwiz.com/en/fifa22/player/david-raum/18279,82,goldif,95,68,76,83,75,80
Hector Bellerin,18280,https://www.futwiz.com/en/fifa22/player/hector-bellerin/18280,82,goldif,88,55,73,81,78,70
Puertas,18281,https://www.futwiz.com/en/fifa22/player/puertas/18281,82,goldif,83,80,77,81,48,80
Benjamin Bourigeaud,18306,https://www.futwiz.com/en/fifa22/player/benjamin-bourigeaud/18306,82,goldif,76,78,83,81,71,77
Jack Harrison,18307,https://www.futwiz.com/en/fifa22/player/jack-harrison/18307,82,goldif,87,76,77,84,46,72
Sven Botman,18308,https://www.futwiz.com/en/fifa22/player/sven-botman/18308,82,goldif,65,39,62,64,84,87
Antonin Barak,18309,https://www.futwiz.com/en/fifa22/player/antonin-barak/18309,82,goldif,71,81,81,83,66,76
Jesus Corona,16974,https://www.futwiz.com/en/fifa22/player/jesus-corona/16974,82,gold,83,67,79,85,74,60
Miralem Pjanic,16975,https://www.futwiz.com/en/fifa22/player/miralem-pjanic/16975,82,gold-nr,65,68,83,81,75,67
Unai Simon,16976,https://www.futwiz.com/en/fifa22/player/unai-simon/16976,82,gold,82,77,76,84,47,85
Dayot Upamecano,16977,https://www.futwiz.com/en/fifa22/player/dayot-upamecano/16977,82,gold,81,43,62,68,81,81
Dani Olmo,16978,https://www.futwiz.com/en/fifa22/player/dani-olmo/16978,82,gold,67,76,81,86,50,60
Salvatore Sirigu,16979,https://www.futwiz.com/en/fifa22/player/salvatore-sirigu/16979,82,gold,82,77,76,80,46,84
Alexander Isak,16980,https://www.futwiz.com/en/fifa22/player/alexander-isak/16980,82,gold,84,82,68,79,29,69
Wilfried Zaha,16981,https://www.futwiz.com/en/fifa22/player/wilfried-zaha/16981,82,gold,89,77,73,87,34,75
Yuri Berchiche,16982,https://www.futwiz.com/en/fifa22/player/yuri-berchiche/16982,82,gold,83,68,76,76,79,82
Alexandre Lacazette,16983,https://www.futwiz.com/en/fifa22/player/alexandre-lacazette/16983,82,gold-nr,75,82,74,82,44,72
Lukasz Fabianski,16984,https://www.futwiz.com/en/fifa22/player/lukasz-fabianski/16984,82,gold,82,82,71,82,49,83
James Maddison,16985,https://www.futwiz.com/en/fifa22/player/james-maddison/16985,82,gold,75,78,84,84,54,60
Kevin Trapp,16986,https://www.futwiz.com/en/fifa22/player/kevin-trapp/16986,82,gold,82,78,79,84,48,82
Ruben Neves,16987,https://www.futwiz.com/en/fifa22/player/ruben-neves/16987,82,gold,59,75,85,77,74,73
Fabian,16988,https://www.futwiz.com/en/fifa22/player/fabian/16988,82,gold,63,78,79,82,74,71
Clement Lenglet,16989,https://www.futwiz.com/en/fifa22/player/clement-lenglet/16989,82,gold,72,45,67,66,83,79
Florian Neuhaus,16990,https://www.futwiz.com/en/fifa22/player/florian-neuhaus/16990,82,gold-nr,64,72,79,82,66,67
Suso,16991,https://www.futwiz.com/en/fifa22/player/suso/16991,82,gold-nr,76,76,82,85,32,55
Ivan Rakitic,16992,https://www.futwiz.com/en/fifa22/player/ivan-rakitic/16992,82,gold-nr,57,79,85,78,75,69
Gabriel Paulista,16993,https://www.futwiz.com/en/fifa22/player/gabriel-paulista/16993,82,gold,67,49,71,65,84,83
Palhinha,16994,https://www.futwiz.com/en/fifa22/player/palhinha/16994,82,gold,60,65,70,72,85,88
Oscar,16995,https://www.futwiz.com/en/fifa22/player/oscar/16995,82,gold,78,79,82,82,59,67
Richarlison,16996,https://www.futwiz.com/en/fifa22/player/richarlison/16996,82,gold,83,78,73,83,53,80
Alphonse Areola,16997,https://www.futwiz.com/en/fifa22/player/alphonse-areola/16997,82,gold,85,79,76,85,55,80
Pau Torres,16998,https://www.futwiz.com/en/fifa22/player/pau-torres/16998,82,gold,71,38,67,70,84,80
Manuel Locatelli,16999,https://www.futwiz.com/en/fifa22/player/manuel-locatelli/16999,82,gold-nr,61,72,79,77,79,79
Martin Odegaard,17000,https://www.futwiz.com/en/fifa22/player/martin-odegaard/17000,82,gold,77,74,83,84,58,62
Neto,17001,https://www.futwiz.com/en/fifa22/player/neto/17001,82,gold,83,79,78,81,54,79
Niklas Sule,17002,https://www.futwiz.com/en/fifa22/player/niklas-sule/17002,82,gold,65,42,59,51,83,81
Leon Bailey,17003,https://www.futwiz.com/en/fifa22/player/leon-bailey/17003,82,gold,93,78,74,84,33,64
Coutinho,17004,https://www.futwiz.com/en/fifa22/player/coutinho/17004,82,gold,69,79,80,88,52,59
Campana,17005,https://www.futwiz.com/en/fifa22/player/campana/17005,82,gold-nr,68,74,83,82,71,72
Rui Patricio,17006,https://www.futwiz.com/en/fifa22/player/rui-patricio/17006,82,gold,82,80,77,83,55,80
Luis Muriel,17007,https://www.futwiz.com/en/fifa22/player/luis-muriel/17007,82,gold,89,83,75,86,27,67
Raul Albiol,17008,https://www.futwiz.com/en/fifa22/player/raul-albiol/17008,82,gold-nr,40,41,62,63,86,73
Nicolas Tagliafico,17009,https://www.futwiz.com/en/fifa22/player/nicolas-tagliafico/17009,82,gold,80,55,73,76,81,81
Portu,17010,https://www.futwiz.com/en/fifa22/player/portu/17010,82,gold,90,79,78,80,59,79
Mario Fernandes,17011,https://www.futwiz.com/en/fifa22/player/mario-fernandes/17011,82,gold,82,61,74,78,79,79
Diego Carlos,17012,https://www.futwiz.com/en/fifa22/player/diego-carlos/17012,82,gold,76,47,63,68,81,83
Mario Gotze,17013,https://www.futwiz.com/en/fifa22/player/mario-gotze/17013,82,gold-nr,68,75,83,84,55,69
Oliver Baumann,17014,https://www.futwiz.com/en/fifa22/player/oliver-baumann/17014,82,gold-nr,81,80,79,82,49,79
Ever Banega,17015,https://www.futwiz.com/en/fifa22/player/ever-banega/17015,82,gold-nr,62,75,84,82,76,71
Youssef En-Nesyri,17016,https://www.futwiz.com/en/fifa22/player/youssef-en-nesyri/17016,82,gold-nr,78,83,58,78,35,76
Tomas Soucek,17017,https://www.futwiz.com/en/fifa22/player/tomas-soucek/17017,82,gold,64,72,74,74,82,85
Lars Stindl,17018,https://www.futwiz.com/en/fifa22/player/lars-stindl/17018,82,gold,61,84,81,81,60,73
Dominik Livakovic,17019,https://www.futwiz.com/en/fifa22/player/dominik-livakovic/17019,82,gold,81,78,74,85,56,80
Marten de Roon,17020,https://www.futwiz.com/en/fifa22/player/marten-de-roon/17020,82,gold,66,68,72,73,82,83
Anderson Talisca,17021,https://www.futwiz.com/en/fifa22/player/anderson-talisca/17021,82,gold,80,83,81,83,52,75
Alex Telles,17022,https://www.futwiz.com/en/fifa22/player/alex-telles/17022,82,gold,83,73,82,78,77,73
Yassine Bounou,17023,https://www.futwiz.com/en/fifa22/player/yassine-bounou/17023,82,gold-nr,82,79,76,84,36,81
Francesco Caputo,17288,https://www.futwiz.com/en/fifa22/player/francesco-caputo/17288,82,goldif,85,84,70,83,34,71
Florian Wirtz,17289,https://www.futwiz.com/en/fifa22/player/florian-wirtz/17289,82,goldif,76,76,81,86,55,65
David Garcia,17290,https://www.futwiz.com/en/fifa22/player/david-garcia/17290,82,goldif,60,41,70,68,82,80
Ismaila Sarr,17291,https://www.futwiz.com/en/fifa22/player/ismaila-sarr/17291,82,goldif,95,82,73,84,26,72
Xherdan Shaqiri,17328,https://www.futwiz.com/en/fifa22/player/xherdan-shaqiri/17328,82,otw,79,80,84,84,49,70
Seko Fofana,17339,https://www.futwiz.com/en/fifa22/player/seko-fofana/17339,82,goldif,80,76,77,82,78,83
Paul Ebere Onuachu,17340,https://www.futwiz.com/en/fifa22/player/paul-ebere-onuachu/17340,82,goldif,75,81,67,74,48,87
Benoit Costil,17341,https://www.futwiz.com/en/fifa22/player/benoit-costil/17341,82,goldif,82,81,80,84,52,83
Aritz Elustondo,17342,https://www.futwiz.com/en/fifa22/player/aritz-elustondo/17342,82,goldif,69,37,64,64,83,81
Eduardo Camavinga,17360,https://www.futwiz.com/en/fifa22/player/eduardo-camavinga/17360,82,otw,76,69,81,84,80,81
Miralem Pjanic,17401,https://www.futwiz.com/en/fifa22/player/miralem-pjanic/17401,82,gold-nr,65,68,83,81,75,67
Leon Bailey,17409,https://www.futwiz.com/en/fifa22/player/leon-bailey/17409,82,otw,93,78,74,84,33,64
Alban Lafont,17423,https://www.futwiz.com/en/fifa22/player/alban-lafont/17423,82,goldif,84,81,74,86,51,80
Aurelien Tchouameni,17424,https://www.futwiz.com/en/fifa22/player/aurelien-tchouameni/17424,82,goldif,75,73,79,81,80,85
Guus Til,17437,https://www.futwiz.com/en/fifa22/player/guus-til/17437,82,erepotm,79,82,81,83,71,80
Rodrigo Javier De Paul,17443,https://www.futwiz.com/en/fifa22/player/rodrigo-javier-de-paul/17443,82,otw,78,76,80,82,71,79
Fikayo Tomori,17446,https://www.futwiz.com/en/fifa22/player/fikayo-tomori/17446,82,otw,85,39,62,70,83,82
Wilson Manafa,17494,https://www.futwiz.com/en/fifa22/player/wilson-manafa/17494,82,ucllive,90,65,75,81,75,75
Alex Teixeira,17495,https://www.futwiz.com/en/fifa22/player/alex-teixeira/17495,82,ucllive,88,82,78,85,45,76
Jude Bellingham,17535,https://www.futwiz.com/en/fifa22/player/jude-bellingham/17535,82,goldif,78,73,77,83,79,80
Joakim Maehle,17564,https://www.futwiz.com/en/fifa22/player/joakim-maehle/17564,82,ucllive,91,61,74,80,74,83
Mehdi Taremi,17578,https://www.futwiz.com/en/fifa22/player/mehdi-taremi/17578,82,goldif,80,82,74,83,41,75
Duje Caleta-Car,17579,https://www.futwiz.com/en/fifa22/player/duje-caleta-car/17579,82,goldif,64,43,64,67,84,86
Antonio Candreva,17580,https://www.futwiz.com/en/fifa22/player/antonio-candreva/17580,82,goldif,76,82,82,83,64,66
Christian Gunter,17582,https://www.futwiz.com/en/fifa22/player/christian-gunter/17582,82,goldif,86,58,74,74,78,84
Tom Barkhuizen,17607,https://www.futwiz.com/en/fifa22/player/tom-barkhuizen/17607,82,rulebreakers,87,78,71,88,50,80
Vincenzo Grifo,17625,https://www.futwiz.com/en/fifa22/player/vincenzo-grifo/17625,82,goldif,75,78,82,84,44,66
Dusan Vlahovic,17626,https://www.futwiz.com/en/fifa22/player/dusan-vlahovic/17626,82,goldif,80,84,62,78,30,81
Ferran Torres,18548,https://www.futwiz.com/en/fifa22/player/ferran-torres/18548,82,gold,82,79,78,82,35,66
Tammy Abraham,18560,https://www.futwiz.com/en/fifa22/player/tammy-abraham/18560,82,goldif,75,82,65,77,35,74
Sonny Kittel,18561,https://www.futwiz.com/en/fifa22/player/sonny-kittel/18561,82,goldif,91,80,82,84,42,67
Nemanja Maksimovic,18562,https://www.futwiz.com/en/fifa22/player/nemanja-maksimovic/18562,82,goldif,60,72,78,75,80,81
Sergio Herrera,18742,https://www.futwiz.com/en/fifa22/player/sergio-herrera/18742,82,goldif,85,82,79,82,50,80
Olivier Giroud,18743,https://www.futwiz.com/en/fifa22/player/olivier-giroud/18743,82,goldif,44,84,73,75,44,80
Ramy Bensebaini,18805,https://www.futwiz.com/en/fifa22/player/ramy-bensebaini/18805,82,goldif,77,62,76,78,81,84
De Tomas,18806,https://www.futwiz.com/en/fifa22/player/de-tomas/18806,82,goldif,80,85,72,84,38,72
Edin Visca,18547,https://www.futwiz.com/en/fifa22/player/edin-visca/18547,81,gold,87,78,78,82,47,64
Hwang Ui Jo,18563,https://www.futwiz.com/en/fifa22/player/hwang-ui-jo/18563,81,goldif,83,83,70,80,47,78
Kyle Walker-Peters,18564,https://www.futwiz.com/en/fifa22/player/kyle-walker-peters/18564,81,goldif,81,42,72,79,78,73
Marco Bizot,18565,https://www.futwiz.com/en/fifa22/player/marco-bizot/18565,81,goldif,84,79,73,82,50,80
Daniele Rugani,18566,https://www.futwiz.com/en/fifa22/player/daniele-rugani/18566,81,goldif,64,44,60,67,83,77
Stephy Mavididi,18567,https://www.futwiz.com/en/fifa22/player/stephy-mavididi/18567,81,goldif,94,78,73,81,32,72
Borna Barisic,18637,https://www.futwiz.com/en/fifa22/player/borna-barisic/18637,81,goldif,83,66,81,78,76,83
Salomon Rondon,18638,https://www.futwiz.com/en/fifa22/player/salomon-rondon/18638,81,goldif,74,81,70,76,36,85
Brais Mendez,18744,https://www.futwiz.com/en/fifa22/player/brais-mendez/18744,81,goldif,78,80,81,80,53,69
Matheus Nunes,18807,https://www.futwiz.com/en/fifa22/player/matheus-nunes/18807,81,ffs,78,75,75,82,72,78
Benjamin Hubner,18808,https://www.futwiz.com/en/fifa22/player/benjamin-hubner/18808,81,goldif,52,37,60,64,84,78
Kevin Gameiro,18809,https://www.futwiz.com/en/fifa22/player/kevin-gameiro/18809,81,goldif,87,82,79,80,45,72
Moussa Diaby,16905,https://www.futwiz.com/en/fifa22/player/moussa-diaby/16905,81,gold,94,67,73,85,41,53
Adan,16906,https://www.futwiz.com/en/fifa22/player/adan/16906,81,gold-nr,78,81,78,80,55,83
Konrad Laimer,16907,https://www.futwiz.com/en/fifa22/player/konrad-laimer/16907,81,gold,81,68,77,78,80,77
Alex Remiro,16908,https://www.futwiz.com/en/fifa22/player/alex-remiro/16908,81,gold,84,74,80,82,42,84
Rui Silva,16909,https://www.futwiz.com/en/fifa22/player/rui-silva/16909,81,gold,82,76,75,84,31,83
Matteo Politano,16910,https://www.futwiz.com/en/fifa22/player/matteo-politano/16910,81,gold,83,77,78,84,42,55
Tomas Vaclik,16911,https://www.futwiz.com/en/fifa22/player/tomas-vaclik/16911,81,gold,83,77,74,84,40,80
James Ward-Prowse,16912,https://www.futwiz.com/en/fifa22/player/james-ward-prowse/16912,81,gold-nr,59,74,86,78,67,73
Morales,16913,https://www.futwiz.com/en/fifa22/player/morales/16913,81,gold,86,82,75,85,52,68
Goncalo Guedes,16914,https://www.futwiz.com/en/fifa22/player/goncalo-guedes/16914,81,gold,86,79,76,82,36,68
Kevin Kampl,16915,https://www.futwiz.com/en/fifa22/player/kevin-kampl/16915,81,gold,70,67,81,85,63,62
Nordi Mukiele,16916,https://www.futwiz.com/en/fifa22/player/nordi-mukiele/16916,81,gold,80,49,69,73,82,80
Dominic Calvert-Lewin,16917,https://www.futwiz.com/en/fifa22/player/dominic-calvert-lewin/16917,81,gold,83,77,64,77,39,82
Aitor,16918,https://www.futwiz.com/en/fifa22/player/aitor/16918,81,gold,82,78,67,83,56,81
Martin Dubravka,16919,https://www.futwiz.com/en/fifa22/player/martin-dubravka/16919,81,gold-nr,79,78,80,82,46,79
Jordan Veretout,16920,https://www.futwiz.com/en/fifa22/player/jordan-veretout/16920,81,gold,76,75,80,80,76,79
Edmond Tapsoba,16921,https://www.futwiz.com/en/fifa22/player/edmond-tapsoba/16921,81,gold,75,52,65,69,82,79
Andrea Belotti,16922,https://www.futwiz.com/en/fifa22/player/andrea-belotti/16922,81,gold-nr,76,81,59,78,38,83
Jasper Cillessen,16923,https://www.futwiz.com/en/fifa22/player/jasper-cillessen/16923,81,gold-nr,81,80,79,80,54,81
Dejan Kulusevski,16924,https://www.futwiz.com/en/fifa22/player/dejan-kulusevski/16924,81,gold,84,74,77,84,56,76
Paco Alcacer,16925,https://www.futwiz.com/en/fifa22/player/paco-alcacer/16925,81,gold,77,84,69,81,35,61
Edin Visca,16926,https://www.futwiz.com/en/fifa22/player/edin-visca/16926,81,gold,87,78,78,82,47,64
Fernando Muslera,16927,https://www.futwiz.com/en/fifa22/player/fernando-muslera/16927,81,gold,84,78,73,81,61,82
Yeray,16928,https://www.futwiz.com/en/fifa22/player/yeray/16928,81,gold-nr,68,49,62,64,82,77
Pedri,16929,https://www.futwiz.com/en/fifa22/player/pedri/16929,81,gold,78,65,79,84,66,63
Lorenzo Pellegrini,16930,https://www.futwiz.com/en/fifa22/player/lorenzo-pellegrini/16930,81,gold,78,73,81,80,72,77
Andrea Consigli,16931,https://www.futwiz.com/en/fifa22/player/andrea-consigli/16931,81,gold-nr,81,82,72,83,42,80
Fred,16932,https://www.futwiz.com/en/fifa22/player/fred/16932,81,gold,77,66,77,81,75,71
Kurt Zouma,16933,https://www.futwiz.com/en/fifa22/player/kurt-zouma/16933,81,gold-nr,65,51,63,57,81,85
Inigo Martinez,16934,https://www.futwiz.com/en/fifa22/player/inigo-martinez/16934,81,gold-nr,71,56,66,64,81,79
David Soria,16935,https://www.futwiz.com/en/fifa22/player/david-soria/16935,81,gold-nr,81,80,72,82,43,80
Emil Forsberg,16936,https://www.futwiz.com/en/fifa22/player/emil-forsberg/16936,81,gold,70,73,82,83,35,62
Anthony Martial,16937,https://www.futwiz.com/en/fifa22/player/anthony-martial/16937,81,gold,87,80,73,85,35,68
Donny van de Beek,16938,https://www.futwiz.com/en/fifa22/player/donny-van-de-beek/16938,81,gold,68,78,76,79,72,77
Danny Ings,16939,https://www.futwiz.com/en/fifa22/player/danny-ings/16939,81,gold-nr,79,84,70,80,45,70
Christopher Nkunku,16940,https://www.futwiz.com/en/fifa22/player/christopher-nkunku/16940,81,gold,79,74,81,85,69,65
Medhi Benatia,16941,https://www.futwiz.com/en/fifa22/player/medhi-benatia/16941,81,gold-nr,63,45,52,63,82,82
Carlos Soler,16942,https://www.futwiz.com/en/fifa22/player/carlos-soler/16942,81,gold,78,77,82,79,71,71
Harvey Barnes,16943,https://www.futwiz.com/en/fifa22/player/harvey-barnes/16943,81,gold-nr,86,77,76,81,45,63
Alessio Cragno,16944,https://www.futwiz.com/en/fifa22/player/alessio-cragno/16944,81,gold,83,80,73,85,39,78
Sergi Roberto,16945,https://www.futwiz.com/en/fifa22/player/sergi-roberto/16945,81,gold-nr,76,63,80,77,76,73
Lucas Leiva,16946,https://www.futwiz.com/en/fifa22/player/lucas-leiva/16946,81,gold-nr,56,65,73,76,82,69
Hirving Lozano,16947,https://www.futwiz.com/en/fifa22/player/hirving-lozano/16947,81,gold,93,76,72,82,41,62
Cucurella,16948,https://www.futwiz.com/en/fifa22/player/cucurella/16948,81,gold-nr,79,67,78,80,73,74
James Rodriguez,16949,https://www.futwiz.com/en/fifa22/player/james-rodriguez/16949,81,gold,53,86,86,86,50,60
Nani,16950,https://www.futwiz.com/en/fifa22/player/nani/16950,81,gold,70,77,81,85,37,68
Marlos,16951,https://www.futwiz.com/en/fifa22/player/marlos/16951,81,gold,79,76,78,86,47,68
James Tarkowski,16952,https://www.futwiz.com/en/fifa22/player/james-tarkowski/16952,81,gold-nr,57,45,67,65,82,81
Dakonam Djene,16953,https://www.futwiz.com/en/fifa22/player/dakonam-djene/16953,81,gold-nr,69,37,62,62,83,79
Adnan Januzaj,16954,https://www.futwiz.com/en/fifa22/player/adnan-januzaj/16954,81,gold-nr,79,75,80,83,30,58
Maximilian Arnold,16955,https://www.futwiz.com/en/fifa22/player/maximilian-arnold/16955,81,gold,65,81,79,78,76,74
Inaki Williams,16956,https://www.futwiz.com/en/fifa22/player/inaki-williams/16956,81,gold,94,79,72,78,37,81
Gonzalo Higuain,16957,https://www.futwiz.com/en/fifa22/player/gonzalo-higuain/16957,81,gold,58,84,71,78,29,71
Odisseas Vlachodimos,16958,https://www.futwiz.com/en/fifa22/player/odisseas-vlachodimos/16958,81,gold,84,78,67,84,43,78
Nicolas Pepe,16959,https://www.futwiz.com/en/fifa22/player/nicolas-pepe/16959,81,gold,88,79,75,83,36,65
Marko Arnautovic,16960,https://www.futwiz.com/en/fifa22/player/marko-arnautovic/16960,81,gold-nr,79,81,79,78,44,82
Joaquin,16961,https://www.futwiz.com/en/fifa22/player/joaquin/16961,81,gold-nr,68,80,84,81,44,55
Adrien Rabiot,16962,https://www.futwiz.com/en/fifa22/player/adrien-rabiot/16962,81,gold,76,74,76,80,76,79
Ruslan Malinovskyi,16963,https://www.futwiz.com/en/fifa22/player/ruslan-malinovskyi/16963,81,gold-nr,74,80,83,81,64,79
Jonathan Viera,16964,https://www.futwiz.com/en/fifa22/player/jonathan-viera/16964,81,gold,82,75,80,82,63,69
Max Kruse,16965,https://www.futwiz.com/en/fifa22/player/max-kruse/16965,81,gold-nr,64,81,81,82,40,66
Darwin Machis,16966,https://www.futwiz.com/en/fifa22/player/darwin-machis/16966,81,gold,88,80,75,83,38,70
Danilo,16967,https://www.futwiz.com/en/fifa22/player/danilo/16967,81,gold-nr,73,67,73,74,82,79
Thomas Delaney,16968,https://www.futwiz.com/en/fifa22/player/thomas-delaney/16968,81,gold,75,71,74,74,83,82
Manuel Lazzari,16969,https://www.futwiz.com/en/fifa22/player/manuel-lazzari/16969,81,gold,92,62,77,82,70,65
Juan Musso,16970,https://www.futwiz.com/en/fifa22/player/juan-musso/16970,81,gold-nr,82,78,73,86,44,82
Pedro Goncalves,16971,https://www.futwiz.com/en/fifa22/player/pedro-goncalves/16971,81,gold-nr,76,81,79,84,56,65
Piotr Zielinski,16972,https://www.futwiz.com/en/fifa22/player/piotr-zielinski/16972,81,gold,81,75,81,85,70,61
Willi Orban,16973,https://www.futwiz.com/en/fifa22/player/willi-orban/16973,81,gold-nr,49,36,52,55,84,80
Jens Toornstra,17282,https://www.futwiz.com/en/fifa22/player/jens-toornstra/17282,81,goldif,60,82,81,80,73,80
Timo Horn,17283,https://www.futwiz.com/en/fifa22/player/timo-horn/17283,81,goldif,83,82,65,83,52,77
Ludovic Blas,17284,https://www.futwiz.com/en/fifa22/player/ludovic-blas/17284,81,goldif,78,78,80,85,63,70
Pedro Rebocho,17285,https://www.futwiz.com/en/fifa22/player/pedro-rebocho/17285,81,goldif,81,66,77,81,75,77
Habib Diallo,17286,https://www.futwiz.com/en/fifa22/player/habib-diallo/17286,81,goldif,79,82,62,78,26,78
Marco Davide Faraoni,17287,https://www.futwiz.com/en/fifa22/player/marco-davide-faraoni/17287,81,goldif,78,77,78,78,74,80
Stefano Okaka,17343,https://www.futwiz.com/en/fifa22/player/stefano-okaka/17343,81,goldif,71,81,68,77,36,86
Kortney Hause,17344,https://www.futwiz.com/en/fifa22/player/kortney-hause/17344,81,goldif,67,51,67,65,81,85
Arthur Cabral,17345,https://www.futwiz.com/en/fifa22/player/arthur-cabral/17345,81,goldif,78,82,71,79,36,83
Emile Smith Rowe,17346,https://www.futwiz.com/en/fifa22/player/emile-smith-rowe/17346,81,goldif,84,71,78,83,37,68
Sergino Dest,17347,https://www.futwiz.com/en/fifa22/player/sergino-dest/17347,81,goldif,90,67,78,86,73,72
Arnaut Danjuma,17425,https://www.futwiz.com/en/fifa22/player/arnaut-danjuma/17425,81,goldif,86,79,78,83,47,73
Sandro Tonali,17426,https://www.futwiz.com/en/fifa22/player/sandro-tonali/17426,81,goldif,82,70,82,80,78,80
Philipp Lienhart,17427,https://www.futwiz.com/en/fifa22/player/philipp-lienhart/17427,81,goldif,69,33,60,64,83,80
Christian Fassnacht,17428,https://www.futwiz.com/en/fifa22/player/christian-fassnacht/17428,81,goldif,86,77,76,80,43,78
Breel Embolo,17429,https://www.futwiz.com/en/fifa22/player/breel-embolo/17429,81,goldif,87,78,77,79,55,86
